#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
prod_pilot_stronger_hydraulic;ezfegiyg-DualSPHysics5 v5.4.355 (08-04-2025);01-05-2026 06:27:14;20,181,854;19499.082031;1949.903564;19501.453125;1,818,636,652;4,002,420,800;270,704,136;415,975;;10.000023;2;12,656;20,181,854;14,899,500;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;prod_pilot_stronger_hydraulic - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);6,403,854;6,381,113;0.003000;0.003897;0;0;2.3707;116.921;3.33563;1858.84;120.52;2500.2;0.854102;421.796;0;11189.3;0;829.165;871.132;0;0;0;0.197876;1.01482;1514.91;0;0;63.4338;0
