#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
al2_midH_m085_mu0880;nhe5zukc-DualSPHysics5 v5.4.355 (08-04-2025);15-05-2026 08:24:52;18,023,854;15797.382812;1579.734863;15799.397461;1,622,204,812;3,592,701,104;259,996,104;385,568;;10.000022;2;0;18,023,854;12,210,882;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;al2_midH_m085_mu0880 - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);6,403,854;6,381,113;0.003000;0.003897;0;0;2.01461;97.8091;3.15451;1583.89;112.61;2069.13;0;351.138;0;8728.67;0;666.901;719.673;0;0;0;0.118594;0.878471;1395.3;0;0;56.8627;0
