Time;Body_BLIR_fx;fy;fz;mx;my;mz;cfx;cfy;cfz;cmx;cmy;cmz;Body_beach_fx;fy;fz;mx;my;mz;cfx;cfy;cfz;cmx;cmy;cmz;
0.500036;0;0;-9.81;0;0;0;-353.607;-263.871;2330.25;32.8724;-17.9929;2.76571;0;0;0;0;0;0;353.607;263.871;-2330.25;-1237.26;15134.2;1526.19;
0.501027;0;0;-9.81;0;0;0;-0.70916;-0.887265;8.74671;0.103099;-0.0639168;0.00873937;0;0;0;0;0;0;0.70916;0.887265;-8.74671;-4.61924;56.7761;5.37798;
0.502017;0;0;-9.81;0;0;0;-0.707086;-0.88584;8.73183;0.10304;-0.0638843;0.00878293;0;0;0;0;0;0;0.707086;0.88584;-8.73183;-4.61139;56.6794;5.36976;
0.503008;0;0;-9.81;0;0;0;-0.705729;-0.884083;8.72493;0.103064;-0.0639515;0.00883275;0;0;0;0;0;0;0.705729;0.884083;-8.72493;-4.60769;56.6347;5.35902;
0.504035;0;0;-9.81;0;0;0;-0.706953;-0.88254;8.73767;0.103265;-0.0642642;0.00893541;0;0;0;0;0;0;0.706953;0.88254;-8.73767;-4.61421;56.7175;5.3483;
0.505025;0;0;-9.81;0;0;0;-0.707062;-0.880828;8.73968;0.103362;-0.0644732;0.00902341;0;0;0;0;0;0;0.707062;0.880828;-8.73968;-4.61513;56.7306;5.33706;
0.506015;0;0;-9.81;0;0;0;-1.66636;0.521134;3.53271;-0.0568925;-0.161068;-0.00307571;0;0;0;0;0;0;1.66636;-0.521134;-3.53271;-1.72796;23.1278;-4.22681;
0.507004;0;0;-9.81;0;0;0;-1.6605;0.524432;3.53672;-0.0568823;-0.161455;-0.00276553;0;0;0;0;0;0;1.6605;-0.524432;-3.53672;-1.72984;23.1538;-4.24546;
0.508031;0;0;-9.81;0;0;0;-1.18397;-1.1338;7.03915;0.131473;-0.11001;0.0110155;0;0;0;0;0;0;1.18397;1.1338;-7.03915;-3.78413;45.7773;6.73025;
0.509021;0;0;-9.81;0;0;0;-1.17788;-1.13071;7.04453;0.13196;-0.110188;0.0111321;0;0;0;0;0;0;1.17788;1.13071;-7.04453;-3.78709;45.8119;6.71325;
0.510011;0;0;-9.81;0;0;0;-1.25003;-1.11642;6.73029;0.130131;-0.118016;0.0116755;0;0;0;0;0;0;1.25003;1.11642;-6.73029;-3.62377;43.7865;6.58318;
0.511001;0;0;-9.81;0;0;0;-1.61613;0.530625;3.51677;-0.0563027;-0.161549;-0.00149871;0;0;0;0;0;0;1.61613;-0.530625;-3.51677;-1.71979;23.0222;-4.26402;
0.512027;0;0;-9.81;0;0;0;-1.52143;0.529335;2.98836;-0.0555481;-0.155194;-0.000790889;0;0;0;0;0;0;1.52143;-0.529335;-2.98836;-1.45006;19.5877;-4.20786;
0.513017;0;0;-9.81;0;0;0;-1.50084;0.527932;2.97738;-0.0553189;-0.15499;-0.000403189;0;0;0;0;0;0;1.50084;-0.527932;-2.97738;-1.44472;19.5152;-4.18858;
