case_name,dp,dam_height,boulder_mass,boulder_rot_z,friction_coefficient,slope_inv,classification_mode,reference_time_s,criterion_class,moved,rotated,max_displacement_m,disp_mm,disp_pct_deq,margin_mm,margin_pct_deq,max_rotation,max_velocity,max_sph_force,max_contact_force,max_flow_velocity,max_water_height
al3_lowH_m085_mu0572,0.003,0.175,0.85,0.0,0.572,20.0,displacement_only,0.500003,ESTABLE,0,0,0.0017742237739363897,1.7742237739363897,1.7667856065328862,3.24682622606361,3.233214393467114,4.780428447188029,0.0999956335346699,9.017050746918308,24305.72875968176,0.726220770085826,0.0659583
al3_base_m085_mu0800,0.003,0.2,0.85,0.0,0.8,20.0,displacement_only,0.500009,ESTABLE,0,1,0.004873007490246416,4.873007490246416,4.852578136292625,0.14804250975358357,0.14742186370737542,5.485664522085381,0.10033123858001554,8.726496983899095,9061.384378972123,0.744266003287803,0.0685221
al3_midH_m085_mu0900,0.003,0.21,0.85,0.0,0.9,20.0,displacement_only,0.500012,ESTABLE,0,1,0.0033865937164059847,3.3865937164059847,3.3723959295426105,1.634456283594015,1.6276040704573895,5.22265271630607,0.09999039042328017,8.881764412384513,6686.943830549801,0.8643727704255355,0.0697537
al3_midH_m100_mu0755,0.003,0.21,1.0,0.0,0.755,20.0,displacement_only,0.500012,ESTABLE,0,1,0.0035902311903276956,3.5902311903276956,3.575179683858651,1.4308188096723042,1.424820316141349,5.245978162534029,0.10027364372555732,9.294158664100587,7796.480146797015,0.8659671262558931,0.0690306
al3_highH_m100_mu0870,0.003,0.225,1.0,0.0,0.87,20.0,displacement_only,0.500001,ESTABLE,0,0,0.002988657892767281,2.9886578927672813,2.976128392235968,2.0323921072327185,2.023871607764032,4.839221748833038,0.10006462486313532,10.114035225116629,70402.55406978428,0.9094252612887989,0.0714512
al3_highH_m115_mu0760,0.003,0.225,1.15,0.0,0.76,20.0,displacement_only,0.500001,ESTABLE,0,1,0.004305477906109727,4.305477906109727,4.287427834924694,0.7155720938902732,0.7125721650753061,5.1661728377231215,0.1002687840805901,10.592435906929056,80623.04265387409,0.8553340135968228,0.0714793
al3_highH_m115_mu0780,0.003,0.225,1.15,0.0,0.78,20.0,displacement_only,0.500001,ESTABLE,0,0,0.0019030444030551015,1.9030444030551015,1.8950661744606225,3.118005596944898,3.1049338255393772,4.738286067156607,0.10030584150985425,10.194727171205514,80574.03304946389,0.9504528217624691,0.0712747
al3_highH_m125_mu0700,0.003,0.225,1.25,0.0,0.7,20.0,displacement_only,0.500001,ESTABLE,0,0,0.0029662722396975373,2.9662722396975374,2.9538365876634742,2.0547777603024624,2.0461634123365258,4.939039754941896,0.1000422883934589,10.34680592409561,88067.2248052499,0.9668401484842258,0.0715041
