dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_f06_dp0004_dp0004;OK;0.02667749394152337;10.43661759767179;0.09142960523265972;14.758861588483036;2357.585302530112;0.0;0.129138;9.999009;9500;8152156;1557.3257789611816;119.76825714111328;89.29290405511856
