dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_fix2_f068_dp0004_dp0004;OK;0.006818847703241174;4.958903960861383;0.09999977830475426;16.481610476664592;2806.8902827499332;0.0;0.125433;9.999022;9500;8152043;1557.2743377685547;119.73717498779297;89.46304002205531
