dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.002;conv_reassure_dp002_f068075_dp0002;OK;0.0024216054591940112;8.49086146452181;0.069804069208034;8.163126592390931;12901.933587757303;0.7489199453491008;0.0645338;displacement_only;ESTABLE;0.500003;False;True;V05;hmax03;9.999002;9500;51862438;9907.530849456787;762.1535110473633;1144.3277980407079
