dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;conv_repeat_dp003_f0681_r2_dp0003;OK;0.004296291074869367;5.203381145335124;0.09999768094310987;8.352211079012312;10752.83374056948;0.7298531669072721;0.0682437;displacement_only;ESTABLE;0.500009;False;True;V05;hmax03;9.999014;9500;17525854;3338.452796936035;247.95160675048828;248.48681220213572
