dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_f0625_dp0004_dp0004;OK;0.022193406903853442;9.984273682690073;0.0918751338556848;14.77089765741067;2361.401110384468;0.0;0.126257;9.999005;9500;8152156;1557.3257789611816;119.76825714111328;89.61432757774989
