dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;conv_reassure_dp003_f068125_dp0003;OK;0.0036281907336849634;5.170470080627458;0.09999558362747826;9.226193079719337;10752.111791975463;0.7743576421958268;0.0684731;displacement_only;ESTABLE;0.500009;False;True;V05;hmax03;9.999014;9500;17525854;3338.543342590332;248.04215240478516;249.3901604016622
