dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;conv_reassure_dp003_f068050_dp0003;OK;0.005317140678973596;5.230164601229532;0.09999668220496118;8.497993397267381;10753.968155974086;0.7583917024782708;0.0683779;displacement_only;FALLO;0.500009;True;True;V05;hmax03;9.999003;9500;17525854;3338.543342590332;248.04215240478516;249.20642940600712
