dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_fix_f067_dp0004_dp0004;OK;0.00551846618183013;8.142348809339968;0.0912875187416111;14.690867827449813;2371.7890277674364;0.0;0.127571;9.999026;9500;8152156;1557.3257789611816;119.76825714111328;89.35958365599315
