dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;conv_reassure_dp003_f068025_dp0003;OK;0.009926251709482373;6.179061990273876;0.09999563351966925;9.148598772365581;10754.481215152418;0.8747710219444857;0.0686621;displacement_only;FALLO;0.500009;True;True;V05;hmax03;9.999015;9500;17525854;3338.452796936035;247.95160675048828;248.9142513990402
