dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_f06796875_dp0004_dp0004;OK;0.00473397106032582;8.014657441552398;0.09241296137447388;14.727928950633215;2371.651508461983;0.0;0.126203;9.999031;9500;8152156;1557.3257789611816;119.76825714111328;89.42041359742483
