dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;conv_fix_f0710_full_dp0004;OK;0.005081365466092303;4.794354936697507;0.09999977830475426;16.442066994891487;2906.72842605669;0.0;0.126957;9.999003;9500;8152043;1557.2743377685547;119.73717498779297;89.31127613385519
0.003;conv_fix_f0710_full_dp0003;OK;0.0014373103353140472;4.932888190484562;0.10010395147545376;8.433155119833916;10710.841833452401;0.0;0.12775;9.999019;9500;17525854;3338.452796936035;247.95160675048828;249.37668050924938
