dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;frontier003_f0690_dp0003;OK;0.0029897643719861066;5.010248080357158;0.10002190676546814;9.035315045095272;10730.607634161312;0.0;0.129354;9.999015;9500;17525854;3338.543342590332;248.04215240478516;248.67710942029953
