dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;conv_reassure_dp003_f068075_dp0003;OK;0.004051185135241519;4.817457168265961;0.09999663227329209;9.015319578771681;10753.554692963071;0.8128436343602624;0.0687271;displacement_only;ESTABLE;0.500009;False;False;V05;hmax03;9.999024;9500;17525854;3338.452796936035;247.95160675048828;247.44254391590755
