dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.002;conv_reassure_dp002_f068025_dp0002;OK;0.002287850738138471;7.205437193697128;0.06982560854013375;8.177989792503352;12968.49513905912;0.7429348477881489;0.0651985;displacement_only;ESTABLE;0.500003;False;True;V05;hmax03;9.999008;9500;51862438;9907.77233505249;762.3949966430664;1132.6380968928338
