time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;0.25;0.75;0.1
0.001105;3.2072e-08;1.25241e-08;-0.00275044;0.25;0.75;0.1
0.002069;-9.12907e-07;9.76729e-07;-0.0224257;0.25;0.75;0.1
0.003034;-4.80242e-05;4.80975e-05;-0.0595483;0.25;0.75;0.1
0.004137;-0.000768786;0.00076876;-0.0901012;0.25;0.75;0.1
0.005101;-0.00373015;0.00373036;-0.0820144;0.25;0.75;0.1
0.006065;-0.0104623;0.0104623;-0.0546163;0.25;0.75;0.1
0.007031;-0.0183641;0.0183641;-0.0354587;0.25;0.75;0.1
0.008135;-0.0189521;0.0189522;-0.0304009;0.25;0.75;0.1
0.009099;-0.0075688;0.00756879;-0.0266584;0.25;0.75;0.1
0.010063;0.00634762;-0.0063482;-0.0220071;0.25;0.75;0.1
0.011029;0.00949019;-0.00949104;-0.0272168;0.25;0.75;0.1
0.012130;-0.0018871;0.001886;-0.0437324;0.25;0.75;0.1
0.013093;-0.0115562;0.0115527;-0.052086;0.25;0.75;0.1
0.014057;-0.01199;0.0119744;-0.0505048;0.25;0.75;0.1
0.015022;-0.00836892;0.00831047;-0.0492947;0.25;0.75;0.1
0.016123;-0.00958067;0.00937227;-0.0566056;0.25;0.75;0.1
0.017086;-0.0143449;0.0138316;-0.0648283;0.25;0.75;0.1
0.018049;-0.0171138;0.0160759;-0.0696385;0.25;0.75;0.1
0.019012;-0.0178691;0.0161837;-0.0737676;0.25;0.75;0.1
0.020111;-0.0206989;0.0186073;-0.0790805;0.25;0.75;0.1
0.021073;-0.0249696;0.023435;-0.0776248;0.25;0.75;0.1
0.022036;-0.0277815;0.027941;-0.0665271;0.25;0.75;0.1
0.023135;-0.0277025;0.0304149;-0.0504502;0.25;0.75;0.1
0.024097;-0.025944;0.0298094;-0.0435833;0.25;0.75;0.1
0.025058;-0.0235977;0.0262487;-0.0443293;0.25;0.75;0.1
0.026019;-0.0214746;0.0206584;-0.0458335;0.25;0.75;0.1
0.027118;-0.0209548;0.015642;-0.0407681;0.25;0.75;0.1
0.028078;-0.0224434;0.0149655;-0.0309131;0.25;0.75;0.1
0.029038;-0.0241359;0.0168025;-0.0224402;0.25;0.75;0.1
0.030136;-0.0245063;0.0190052;-0.0222096;0.25;0.75;0.1
0.031096;-0.0235977;0.0200612;-0.0291388;0.25;0.75;0.1
0.032055;-0.0222702;0.0208497;-0.0343732;0.25;0.75;0.1
