time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;0.39;0.25;0.75;0.3
0.001105;0.389997;0.25;0.75;0.3
0.002069;0.389993;0.25;0.75;0.3
0.003034;0.38999;0.25;0.75;0.3
0.004137;0.389987;0.25;0.75;0.3
0.005101;0.389983;0.25;0.75;0.3
0.006065;0.389978;0.25;0.75;0.3
0.007031;0.38997;0.25;0.75;0.3
0.008135;0.38995;0.25;0.75;0.3
0.009099;0.389911;0.25;0.75;0.3
0.010063;0.389839;0.25;0.75;0.3
0.011029;0.389724;0.25;0.75;0.3
0.012130;0.389543;0.25;0.75;0.3
0.013093;0.389366;0.25;0.75;0.3
0.014057;0.389224;0.25;0.75;0.3
0.015022;0.389148;0.25;0.75;0.3
0.016123;0.389094;0.25;0.75;0.3
0.017086;0.389033;0.25;0.75;0.3
0.018049;0.388953;0.25;0.75;0.3
0.019012;0.388845;0.25;0.75;0.3
0.020111;0.388724;0.25;0.75;0.3
0.021073;0.388632;0.25;0.75;0.3
0.022036;0.388541;0.25;0.75;0.3
0.023135;0.388422;0.25;0.75;0.3
0.024097;0.388315;0.25;0.75;0.3
0.025058;0.38822;0.25;0.75;0.3
0.026019;0.388134;0.25;0.75;0.3
0.027118;0.388033;0.25;0.75;0.3
0.028078;0.387938;0.25;0.75;0.3
0.029038;0.387843;0.25;0.75;0.3
0.030136;0.387743;0.25;0.75;0.3
0.031096;0.38766;0.25;0.75;0.3
0.032055;0.387583;0.25;0.75;0.3
0.033014;0.387518;0.25;0.75;0.3
0.034110;0.387466;0.25;0.75;0.3
0.035069;0.387442;0.25;0.75;0.3
0.036027;0.387438;0.25;0.75;0.3
0.037122;0.387453;0.25;0.75;0.3
0.038080;0.387476;0.25;0.75;0.3
0.039037;0.387498;0.25;0.75;0.3
0.040131;0.38752;0.25;0.75;0.3
0.041087;0.387541;0.25;0.75;0.3
0.042044;0.38757;0.25;0.75;0.3
0.043136;0.387612;0.25;0.75;0.3
0.044092;0.387651;0.25;0.75;0.3
0.045047;0.38769;0.25;0.75;0.3
0.046001;0.387731;0.25;0.75;0.3
0.047092;0.387786;0.25;0.75;0.3
0.048045;0.387845;0.25;0.75;0.3
0.049135;0.387924;0.25;0.75;0.3
0.050088;0.388;0.25;0.75;0.3
0.051041;0.388081;0.25;0.75;0.3
0.052130;0.388183;0.25;0.75;0.3
0.053083;0.38828;0.25;0.75;0.3
0.054035;0.388384;0.25;0.75;0.3
0.055124;0.388505;0.25;0.75;0.3
0.056076;0.388611;0.25;0.75;0.3
0.057029;0.388715;0.25;0.75;0.3
0.058117;0.388829;0.25;0.75;0.3
0.059070;0.388923;0.25;0.75;0.3
0.060024;0.389009;0.25;0.75;0.3
0.061113;0.389096;0.25;0.75;0.3
0.062066;0.389165;0.25;0.75;0.3
0.063018;0.389231;0.25;0.75;0.3
0.064107;0.389306;0.25;0.75;0.3
0.065059;0.389373;0.25;0.75;0.3
0.066011;0.389439;0.25;0.75;0.3
0.067099;0.389513;0.25;0.75;0.3
0.068051;0.389576;0.25;0.75;0.3
0.069003;0.389636;0.25;0.75;0.3
0.070092;0.389698;0.25;0.75;0.3
0.071047;0.389743;0.25;0.75;0.3
0.072001;0.389781;0.25;0.75;0.3
0.073091;0.389814;0.25;0.75;0.3
0.074044;0.389834;0.25;0.75;0.3
0.075133;0.389848;0.25;0.75;0.3
0.076086;0.389852;0.25;0.75;0.3
0.077039;0.389848;0.25;0.75;0.3
0.078127;0.389834;0.25;0.75;0.3
0.079080;0.389812;0.25;0.75;0.3
0.080032;0.389781;0.25;0.75;0.3
0.081120;0.389733;0.25;0.75;0.3
0.082072;0.389683;0.25;0.75;0.3
0.083024;0.389627;0.25;0.75;0.3
0.084111;0.389556;0.25;0.75;0.3
0.085062;0.389489;0.25;0.75;0.3
0.086013;0.38942;0.25;0.75;0.3
0.087098;0.389337;0.25;0.75;0.3
0.088046;0.38926;0.25;0.75;0.3
0.089129;0.389167;0.25;0.75;0.3
0.090077;0.38908;0.25;0.75;0.3
0.091025;0.388991;0.25;0.75;0.3
0.092108;0.388884;0.25;0.75;0.3
0.093058;0.388791;0.25;0.75;0.3
0.094007;0.388696;0.25;0.75;0.3
0.095093;0.388583;0.25;0.75;0.3
0.096042;0.388482;0.25;0.75;0.3
0.097126;0.388364;0.25;0.75;0.3
0.098075;0.38826;0.25;0.75;0.3
0.099022;0.388156;0.25;0.75;0.3
0.100103;0.388039;0.25;0.75;0.3
0.101046;0.387942;0.25;0.75;0.3
0.102124;0.387836;0.25;0.75;0.3
0.103066;0.387753;0.25;0.75;0.3
0.104008;0.387679;0.25;0.75;0.3
0.105086;0.387605;0.25;0.75;0.3
0.106029;0.387547;0.25;0.75;0.3
0.107108;0.387489;0.25;0.75;0.3
0.108052;0.387444;0.25;0.75;0.3
0.109132;0.387397;0.25;0.75;0.3
0.110078;0.387361;0.25;0.75;0.3
0.111025;0.387329;0.25;0.75;0.3
0.112108;0.387298;0.25;0.75;0.3
0.113054;0.387278;0.25;0.75;0.3
0.114000;0.387265;0.25;0.75;0.3
0.115081;0.38726;0.25;0.75;0.3
0.116026;0.387265;0.25;0.75;0.3
0.117107;0.387282;0.25;0.75;0.3
0.118052;0.387306;0.25;0.75;0.3
0.119132;0.387343;0.25;0.75;0.3
0.120078;0.387384;0.25;0.75;0.3
0.121022;0.387433;0.25;0.75;0.3
0.122100;0.387496;0.25;0.75;0.3
0.123044;0.387558;0.25;0.75;0.3
0.124122;0.387635;0.25;0.75;0.3
0.125066;0.387708;0.25;0.75;0.3
0.126011;0.387785;0.25;0.75;0.3
0.127093;0.387878;0.25;0.75;0.3
0.128039;0.387962;0.25;0.75;0.3
0.129120;0.388062;0.25;0.75;0.3
0.130066;0.38815;0.25;0.75;0.3
0.131013;0.388239;0.25;0.75;0.3
0.132094;0.388339;0.25;0.75;0.3
0.133041;0.388432;0.25;0.75;0.3
0.134123;0.388547;0.25;0.75;0.3
0.135069;0.388645;0.25;0.75;0.3
0.136015;0.388741;0.25;0.75;0.3
0.137096;0.388848;0.25;0.75;0.3
0.138041;0.388937;0.25;0.75;0.3
0.139121;0.389036;0.25;0.75;0.3
0.140066;0.389119;0.25;0.75;0.3
0.141011;0.389198;0.25;0.75;0.3
0.142091;0.389284;0.25;0.75;0.3
0.143035;0.389353;0.25;0.75;0.3
0.144114;0.389425;0.25;0.75;0.3
0.145057;0.389483;0.25;0.75;0.3
0.146001;0.389533;0.25;0.75;0.3
0.147078;0.389581;0.25;0.75;0.3
0.148022;0.389614;0.25;0.75;0.3
0.149102;0.389642;0.25;0.75;0.3
0.150046;0.389656;0.25;0.75;0.3
0.151126;0.389663;0.25;0.75;0.3
0.152070;0.38966;0.25;0.75;0.3
0.153014;0.38965;0.25;0.75;0.3
0.154093;0.389631;0.25;0.75;0.3
0.155037;0.389609;0.25;0.75;0.3
0.156115;0.389579;0.25;0.75;0.3
0.157061;0.389547;0.25;0.75;0.3
0.158005;0.38951;0.25;0.75;0.3
0.159084;0.389462;0.25;0.75;0.3
0.160027;0.389414;0.25;0.75;0.3
0.161105;0.389351;0.25;0.75;0.3
0.162048;0.389289;0.25;0.75;0.3
0.163126;0.389211;0.25;0.75;0.3
0.164069;0.389135;0.25;0.75;0.3
0.165013;0.389054;0.25;0.75;0.3
0.166091;0.388955;0.25;0.75;0.3
0.167033;0.388864;0.25;0.75;0.3
0.168111;0.388756;0.25;0.75;0.3
0.169054;0.388658;0.25;0.75;0.3
0.170132;0.388546;0.25;0.75;0.3
0.171076;0.388447;0.25;0.75;0.3
0.172019;0.388349;0.25;0.75;0.3
0.173096;0.388239;0.25;0.75;0.3
0.174038;0.388145;0.25;0.75;0.3
0.175116;0.38804;0.25;0.75;0.3
