time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;-3.40282e+38;12;0.5;0.3
0.001105;-3.40282e+38;12;0.5;0.3
0.002069;-3.40282e+38;12;0.5;0.3
0.003034;-3.40282e+38;12;0.5;0.3
0.004137;-3.40282e+38;12;0.5;0.3
0.005101;-3.40282e+38;12;0.5;0.3
0.006065;-3.40282e+38;12;0.5;0.3
0.007031;-3.40282e+38;12;0.5;0.3
0.008135;-3.40282e+38;12;0.5;0.3
0.009099;-3.40282e+38;12;0.5;0.3
0.010063;-3.40282e+38;12;0.5;0.3
0.011029;-3.40282e+38;12;0.5;0.3
0.012130;-3.40282e+38;12;0.5;0.3
0.013093;-3.40282e+38;12;0.5;0.3
0.014057;-3.40282e+38;12;0.5;0.3
0.015022;-3.40282e+38;12;0.5;0.3
0.016123;-3.40282e+38;12;0.5;0.3
0.017086;-3.40282e+38;12;0.5;0.3
0.018049;-3.40282e+38;12;0.5;0.3
0.019012;-3.40282e+38;12;0.5;0.3
0.020111;-3.40282e+38;12;0.5;0.3
0.021073;-3.40282e+38;12;0.5;0.3
0.022036;-3.40282e+38;12;0.5;0.3
0.023135;-3.40282e+38;12;0.5;0.3
0.024097;-3.40282e+38;12;0.5;0.3
0.025058;-3.40282e+38;12;0.5;0.3
0.026019;-3.40282e+38;12;0.5;0.3
0.027118;-3.40282e+38;12;0.5;0.3
0.028078;-3.40282e+38;12;0.5;0.3
0.029038;-3.40282e+38;12;0.5;0.3
0.030136;-3.40282e+38;12;0.5;0.3
0.031096;-3.40282e+38;12;0.5;0.3
0.032055;-3.40282e+38;12;0.5;0.3
0.033014;-3.40282e+38;12;0.5;0.3
0.034110;-3.40282e+38;12;0.5;0.3
0.035069;-3.40282e+38;12;0.5;0.3
0.036027;-3.40282e+38;12;0.5;0.3
0.037122;-3.40282e+38;12;0.5;0.3
0.038080;-3.40282e+38;12;0.5;0.3
0.039037;-3.40282e+38;12;0.5;0.3
0.040131;-3.40282e+38;12;0.5;0.3
0.041087;-3.40282e+38;12;0.5;0.3
0.042044;-3.40282e+38;12;0.5;0.3
0.043136;-3.40282e+38;12;0.5;0.3
0.044092;-3.40282e+38;12;0.5;0.3
0.045047;-3.40282e+38;12;0.5;0.3
0.046001;-3.40282e+38;12;0.5;0.3
0.047092;-3.40282e+38;12;0.5;0.3
0.048045;-3.40282e+38;12;0.5;0.3
0.049135;-3.40282e+38;12;0.5;0.3
0.050088;-3.40282e+38;12;0.5;0.3
0.051041;-3.40282e+38;12;0.5;0.3
0.052130;-3.40282e+38;12;0.5;0.3
0.053083;-3.40282e+38;12;0.5;0.3
0.054035;-3.40282e+38;12;0.5;0.3
0.055124;-3.40282e+38;12;0.5;0.3
0.056076;-3.40282e+38;12;0.5;0.3
0.057029;-3.40282e+38;12;0.5;0.3
0.058117;-3.40282e+38;12;0.5;0.3
0.059070;-3.40282e+38;12;0.5;0.3
