time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;0.393;0.25;0.75;0.053
0.001013;0.393;0.25;0.75;0.053
0.002005;0.392999;0.25;0.75;0.053
0.003016;0.392998;0.25;0.75;0.053
0.004009;0.392997;0.25;0.75;0.053
0.005002;0.392995;0.25;0.75;0.053
0.006014;0.392994;0.25;0.75;0.053
0.007006;0.392992;0.25;0.75;0.053
0.008017;0.392987;0.25;0.75;0.053
0.009009;0.39298;0.25;0.75;0.053
0.010000;0.392969;0.25;0.75;0.053
0.011011;0.392943;0.25;0.75;0.053
0.012002;0.392936;0.25;0.75;0.053
0.013012;0.39293;0.25;0.75;0.053
0.014002;0.392923;0.25;0.75;0.053
0.015012;0.392916;0.25;0.75;0.053
0.016001;0.392912;0.25;0.75;0.053
0.017011;0.392909;0.25;0.75;0.053
0.018000;0.392906;0.25;0.75;0.053
0.019009;0.392905;0.25;0.75;0.053
0.020017;0.392903;0.25;0.75;0.053
0.021004;0.392902;0.25;0.75;0.053
0.022010;0.3929;0.25;0.75;0.053
0.023016;0.3929;0.25;0.75;0.053
0.024002;0.3929;0.25;0.75;0.053
0.025007;0.3929;0.25;0.75;0.053
0.026011;0.392903;0.25;0.75;0.053
0.027015;0.392906;0.25;0.75;0.053
0.028019;0.39291;0.25;0.75;0.053
0.029002;0.392915;0.25;0.75;0.053
0.030004;0.392922;0.25;0.75;0.053
0.031007;0.392936;0.25;0.75;0.053
0.032010;0.39295;0.25;0.75;0.053
0.033012;0.392954;0.25;0.75;0.053
0.034013;0.392964;0.25;0.75;0.053
0.035014;0.392969;0.25;0.75;0.053
0.036016;0.392973;0.25;0.75;0.053
0.037017;0.392975;0.25;0.75;0.053
0.038019;0.392976;0.25;0.75;0.053
0.039000;0.392978;0.25;0.75;0.053
0.040001;0.392977;0.25;0.75;0.053
0.041002;0.392977;0.25;0.75;0.053
0.042002;0.392977;0.25;0.75;0.053
0.043002;0.392976;0.25;0.75;0.053
0.044001;0.392974;0.25;0.75;0.053
0.045001;0.392971;0.25;0.75;0.053
0.046001;0.392966;0.25;0.75;0.053
0.047000;0.392961;0.25;0.75;0.053
0.048019;0.392955;0.25;0.75;0.053
0.049018;0.392947;0.25;0.75;0.053
0.050017;0.392938;0.25;0.75;0.053
0.051016;0.392927;0.25;0.75;0.053
0.052014;0.392912;0.25;0.75;0.053
0.053012;0.392898;0.25;0.75;0.053
0.054008;0.392887;0.25;0.75;0.053
0.055004;0.392875;0.25;0.75;0.053
0.056001;0.392864;0.25;0.75;0.053
0.057018;0.392852;0.25;0.75;0.053
0.058015;0.392843;0.25;0.75;0.053
0.059013;0.392835;0.25;0.75;0.053
0.060009;0.392829;0.25;0.75;0.053
0.061006;0.392823;0.25;0.75;0.053
0.062002;0.392818;0.25;0.75;0.053
0.063019;0.392812;0.25;0.75;0.053
0.064016;0.392807;0.25;0.75;0.053
0.065011;0.392803;0.25;0.75;0.053
0.066007;0.3928;0.25;0.75;0.053
0.067004;0.392798;0.25;0.75;0.053
0.068019;0.392797;0.25;0.75;0.053
0.069015;0.392796;0.25;0.75;0.053
0.070011;0.392796;0.25;0.75;0.053
0.071007;0.392796;0.25;0.75;0.053
0.072003;0.392796;0.25;0.75;0.053
0.073017;0.392798;0.25;0.75;0.053
0.074010;0.392797;0.25;0.75;0.053
0.075002;0.392795;0.25;0.75;0.053
0.076015;0.392792;0.25;0.75;0.053
0.077008;0.392797;0.25;0.75;0.053
0.078019;0.392805;0.25;0.75;0.053
0.079012;0.392811;0.25;0.75;0.053
0.080006;0.392817;0.25;0.75;0.053
0.081019;0.392822;0.25;0.75;0.053
0.082012;0.392826;0.25;0.75;0.053
0.083006;0.392828;0.25;0.75;0.053
0.084019;0.392826;0.25;0.75;0.053
0.085011;0.392821;0.25;0.75;0.053
0.086004;0.392814;0.25;0.75;0.053
0.087016;0.392802;0.25;0.75;0.053
0.088009;0.392787;0.25;0.75;0.053
0.089000;0.39277;0.25;0.75;0.053
0.090013;0.39275;0.25;0.75;0.053
0.091005;0.392731;0.25;0.75;0.053
0.092018;0.39272;0.25;0.75;0.053
0.093011;0.392708;0.25;0.75;0.053
0.094011;0.392695;0.25;0.75;0.053
0.095002;0.392681;0.25;0.75;0.053
0.096005;0.392667;0.25;0.75;0.053
0.097014;0.392653;0.25;0.75;0.053
0.098006;0.392641;0.25;0.75;0.053
0.099015;0.39263;0.25;0.75;0.053
0.100009;0.39262;0.25;0.75;0.053
0.101019;0.392612;0.25;0.75;0.053
0.102010;0.392604;0.25;0.75;0.053
0.103002;0.392598;0.25;0.75;0.053
0.104014;0.392593;0.25;0.75;0.053
0.105002;0.392589;0.25;0.75;0.053
0.106005;0.392587;0.25;0.75;0.053
0.107014;0.392584;0.25;0.75;0.053
0.108002;0.392583;0.25;0.75;0.053
0.109003;0.392582;0.25;0.75;0.053
0.110004;0.392583;0.25;0.75;0.053
0.111013;0.392585;0.25;0.75;0.053
0.112003;0.392588;0.25;0.75;0.053
0.113003;0.392593;0.25;0.75;0.053
0.114008;0.392599;0.25;0.75;0.053
0.115019;0.392604;0.25;0.75;0.053
0.116007;0.392609;0.25;0.75;0.053
0.117015;0.392613;0.25;0.75;0.053
0.118004;0.392616;0.25;0.75;0.053
0.119012;0.392617;0.25;0.75;0.053
0.120015;0.392617;0.25;0.75;0.053
0.121014;0.392613;0.25;0.75;0.053
0.122018;0.392607;0.25;0.75;0.053
0.123016;0.392599;0.25;0.75;0.053
0.124016;0.392589;0.25;0.75;0.053
0.125001;0.392577;0.25;0.75;0.053
0.126009;0.392565;0.25;0.75;0.053
0.127008;0.392551;0.25;0.75;0.053
0.128011;0.392537;0.25;0.75;0.053
0.129013;0.392523;0.25;0.75;0.053
0.130011;0.392508;0.25;0.75;0.053
0.131012;0.392493;0.25;0.75;0.053
0.132010;0.392478;0.25;0.75;0.053
0.133016;0.392463;0.25;0.75;0.053
0.134012;0.392447;0.25;0.75;0.053
