#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
batch4_precheck_contact_m125;g3hagzg3-DualSPHysics5 v5.4.355 (08-04-2025);10-05-2026 19:07:38;6,901,854;1441.812378;144.180832;1442.770874;621,224,812;1,398,599,984;122,339,688;154,558;;10.000027;2;0;6,901,854;1,092,630;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;batch4_precheck_contact_m125 - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);6,403,854;6,381,113;0.003000;0.003897;0;0;0.9585;19.0858;1.09968;138.112;21.9;302.693;0;45.1042;0;176.416;0;56.7103;104.918;0;0;0;0.0507802;0.26955;557.935;0;0;16.457;0
