dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.1825,0.755,0.9,0.03822663997227016,9.783115346635972,0.003907409717438411,0.365594269033546,ESTABLE
0.2025,0.83,1.2,0.0371410505522749,9.45763839931376,0.003927095643132847,0.28374732289943294,ESTABLE
0.1825,0.815,0.95,-0.04092187832642313,10.412756422340403,0.003929975567143967,0.4179395206325604,FALLO
0.2175,0.73,1.175,0.02242430978403176,5.672247884750885,0.003953337413957649,0.16250000000000034,ESTABLE
0.1925,0.78,1.2,0.03964518073430234,10.005112262157596,0.003962492343464113,0.35303001332948813,ESTABLE
0.1875,0.68,0.95,0.0354701596476481,8.906866560378251,0.003982338727901386,0.2795084971874737,ESTABLE
0.185,0.825,1.025,-0.04172512257916461,10.46804347179083,0.0039859523598274145,0.3775783621318533,FALLO
0.1925,0.835,1.1,-0.04138607974348574,10.217994717654216,0.004050313284266685,0.38405728739343037,FALLO
0.185,0.81,1.075,0.04278597150878838,10.471524972393135,0.004085935107024445,0.3953455684741018,ESTABLE
0.175,0.785,1.1,0.041742369596039275,10.180125032802389,0.004100378871726325,0.3973310613560674,ESTABLE
0.1875,0.83,1.05,-0.04272337434192286,10.404612582109737,0.004106195593998346,0.36536053672955426,FALLO
0.2,0.88,1.125,0.0424282417192825,10.329704843647187,0.004107401166004462,0.4104555080011022,ESTABLE
0.185,0.83,0.9,0.042391273636931626,10.299223090676671,0.004115968094263541,0.3263281353225831,ESTABLE
0.2,0.815,1.2,0.039658275908973195,9.578869316381013,0.004140183418219169,0.285994440626394,ESTABLE
0.185,0.835,0.925,0.0429115074659947,10.359114101450608,0.0041423916220771784,0.3565145393697245,ESTABLE
0.1925,0.89,1.025,-0.043447157717881435,10.417942408565233,0.004170416384924213,0.4426696544946135,FALLO
0.175,0.765,1.175,-0.04312307918074598,10.307018379035483,0.004183855853837838,0.3729217208230054,FALLO
0.1825,0.8,0.925,0.04364823723509703,10.287390565328947,0.00424288714984713,0.39705950435671483,ESTABLE
0.1825,0.775,0.9,-0.04285796969462252,10.075436833621621,0.004253708340625163,0.37194255332749787,FALLO
0.195,0.855,1.1,-0.04368366327787232,10.255408637052177,0.004259573150507294,0.40972182309261856,FALLO
0.2075,0.835,1.25,0.041588047233998005,9.591294228884328,0.004336020378641981,0.33713375617130514,ESTABLE
0.1825,0.81,0.95,0.04517964727237844,10.35921818366258,0.004361298938912827,0.4114205494528815,ESTABLE
0.18,0.805,1.025,0.0452601298993236,10.292365680707055,0.004397446739009565,0.3860966328027114,ESTABLE
0.22,0.695,1.25,-0.024788188623348528,5.565420137030496,0.004453965381411464,0.10107553104376196,FALLO
0.195,0.56,1.15,0.03569764086443383,7.992799662755764,0.004466224898738611,0.2028345841125489,ESTABLE
0.2025,0.815,1.225,0.041989010666291904,9.385558233808917,0.004473789370890424,0.2895238678748333,ESTABLE
0.1875,0.72,0.925,0.04103069395681924,9.170257110924837,0.004474323179873934,0.3179881406789516,ESTABLE
0.19,0.76,1.225,0.04544070147553203,10.075745860140492,0.004509909450504334,0.32619970876749715,ESTABLE
0.205,0.85,1.2,0.043437667806292435,9.617817374972889,0.004516374777433363,0.30934479816581567,ESTABLE
0.21,0.86,1.25,0.04508599425374671,9.957075148665101,0.004528035952383733,0.34805440452910624,ESTABLE
0.1875,0.835,1.025,0.04696893311088024,10.361751531751851,0.004532914436999119,0.3590351654086268,ESTABLE
0.1825,0.775,1.175,-0.04776529381518868,10.535141132205673,0.004533901655020718,0.42902442744272806,FALLO
0.185,0.84,0.95,-0.047333096379928996,10.43569812361774,0.004535690455897886,0.3949179758031491,FALLO
