time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;3;0.5;0.1
0.001173;0.0264873;4.3121e-10;-0.00219163;3;0.5;0.1
0.002147;0.0374701;6.83599e-10;-0.0120882;3;0.5;0.1
0.003121;0.0353307;1.4118e-08;-0.0275253;3;0.5;0.1
0.004096;0.0230088;2.26776e-08;-0.0420451;3;0.5;0.1
0.005071;0.00873424;-2.01954e-08;-0.0506379;3;0.5;0.1
0.006046;0.000735832;-2.53451e-08;-0.0541208;3;0.5;0.1
0.007019;0.0017212;-1.68632e-08;-0.0572343;3;0.5;0.1
0.008187;0.00935724;-4.51904e-09;-0.0649836;3;0.5;0.1
0.009163;0.0147456;3.9565e-08;-0.0735319;3;0.5;0.1
0.010138;0.0175311;6.13198e-08;-0.0811886;3;0.5;0.1
0.011113;0.0205585;-4.12348e-08;-0.0878396;3;0.5;0.1
0.012086;0.0270919;-1.51458e-07;-0.0954442;3;0.5;0.1
0.013059;0.037533;-6.46009e-08;-0.104777;3;0.5;0.1
0.014032;0.0497033;9.11797e-08;-0.113963;3;0.5;0.1
0.015006;0.0614055;1.05565e-07;-0.120554;3;0.5;0.1
0.016174;0.0740629;-9.91712e-08;-0.1251;3;0.5;0.1
0.017145;0.0838182;-1.60386e-07;-0.128973;3;0.5;0.1
0.018116;0.0926164;-7.49988e-11;-0.134911;3;0.5;0.1
0.019087;0.0998914;1.91834e-07;-0.142109;3;0.5;0.1
0.020059;0.106012;-1.25402e-08;-0.148493;3;0.5;0.1
0.021031;0.112588;-1.06308e-07;-0.153266;3;0.5;0.1
0.022001;0.121219;-1.1077e-07;-0.157617;3;0.5;0.1
0.023165;0.13435;2.20107e-08;-0.164141;3;0.5;0.1
0.024134;0.145948;2.45177e-07;-0.170217;3;0.5;0.1
0.025104;0.15681;3.46494e-07;-0.175363;3;0.5;0.1
0.026074;0.167095;2.52168e-07;-0.179259;3;0.5;0.1
0.027043;0.177901;-8.30277e-09;-0.183348;3;0.5;0.1
0.028010;0.189953;-2.28925e-07;-0.189261;3;0.5;0.1
0.029172;0.205499;-1.51544e-07;-0.198463;3;0.5;0.1
0.030140;0.218145;1.79148e-07;-0.205595;3;0.5;0.1
0.031107;0.229716;1.80615e-07;-0.210584;3;0.5;0.1
0.032075;0.240015;-1.63362e-07;-0.213963;3;0.5;0.1
0.033042;0.248934;-3.08616e-07;-0.217626;3;0.5;0.1
0.034009;0.256168;-1.14928e-07;-0.222882;3;0.5;0.1
0.035169;0.262345;1.12274e-07;-0.230624;3;0.5;0.1
0.036135;0.265937;1.72851e-07;-0.23665;3;0.5;0.1
0.037100;0.269337;7.60991e-08;-0.241627;3;0.5;0.1
0.038065;0.273793;2.22502e-08;-0.246242;3;0.5;0.1
0.039030;0.279945;-2.89626e-08;-0.251482;3;0.5;0.1
0.040188;0.28918;1.28785e-08;-0.25876;3;0.5;0.1
0.041152;0.297393;6.76539e-08;-0.264793;3;0.5;0.1
0.042116;0.305105;6.10062e-08;-0.270176;3;0.5;0.1
0.043080;0.311783;-5.11776e-08;-0.275187;3;0.5;0.1
0.044043;0.317327;-8.756e-09;-0.280568;3;0.5;0.1
0.045006;0.321894;3.60468e-08;-0.286672;3;0.5;0.1
0.046161;0.326313;8.30183e-08;-0.294338;3;0.5;0.1
0.047123;0.329149;2.63157e-08;-0.300181;3;0.5;0.1
0.048084;0.331221;-3.72996e-09;-0.305287;3;0.5;0.1
0.049045;0.332723;-7.70575e-08;-0.310079;3;0.5;0.1
0.050006;0.334124;-1.4973e-07;-0.315131;3;0.5;0.1
0.051158;0.33644;-1.17336e-07;-0.321852;3;0.5;0.1
0.052117;0.339257;-1.12701e-07;-0.327847;3;0.5;0.1
0.053076;0.34279;-2.00078e-08;-0.334021;3;0.5;0.1
0.054035;0.346758;2.76831e-08;-0.340312;3;0.5;0.1
0.055185;0.351835;-7.56542e-08;-0.347857;3;0.5;0.1
0.056143;0.356332;-1.82317e-07;-0.353817;3;0.5;0.1
0.057101;0.361072;-3.69553e-08;-0.359244;3;0.5;0.1
