nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
27602;0.500003;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.007110;-0.015013;0.038153;6.479400;0.511875;0.042957;0.831840;0.570340;0.025407
27658;0.501015;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.008054;-0.017963;0.034218;6.479408;0.511858;0.042995;0.971335;0.621180;0.023086
27713;0.502008;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.008502;-0.019172;0.027363;6.479416;0.511839;0.043026;1.040097;0.648119;0.022222
27768;0.503002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.008751;-0.020842;0.021131;6.479425;0.511819;0.043050;1.134207;0.665420;0.021852
27824;0.504013;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.008931;-0.021556;0.012643;6.479434;0.511798;0.043067;1.172202;0.673481;0.020914
27879;0.505007;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.009255;-0.022698;0.004705;6.479443;0.511775;0.043075;1.220596;0.687061;0.019498
27935;0.506018;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.009255;-0.022698;-0.005216;6.479452;0.511753;0.043075;1.220584;0.687082;0.019643
27990;0.507011;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.009493;-0.023037;-0.014311;6.479461;0.511730;0.043065;1.236508;0.707921;0.021044
28045;0.508005;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.010474;-0.024109;-0.021750;6.479471;0.511707;0.043047;1.294421;0.779886;0.021088
28101;0.509016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.011523;-0.025140;-0.029330;6.479482;0.511682;0.043021;1.353917;0.852315;0.019289
28156;0.510009;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.012294;-0.025885;-0.037366;6.479494;0.511656;0.042988;1.397451;0.905137;0.017835
28211;0.511002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.012590;-0.026164;-0.046460;6.479507;0.511630;0.042947;1.415563;0.924004;0.016665
28267;0.512013;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.013474;-0.027059;-0.054380;6.479520;0.511603;0.042896;1.470655;0.991504;0.015648
28322;0.513006;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.014238;-0.027803;-0.062425;6.479534;0.511576;0.042838;1.517660;1.048707;0.014342
28378;0.514018;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.038925;-0.009279;-0.022271;6.479550;0.511549;0.042773;0.668007;2.269391;0.090507
28433;0.515011;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.038925;-0.009279;-0.032016;6.479589;0.511540;0.042746;0.667890;2.269420;0.090766
28488;0.516004;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.038925;-0.009279;-0.041760;6.479627;0.511531;0.042709;0.667772;2.269450;0.091025
28544;0.517015;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005336;-0.026813;0.011749;6.479630;0.511507;0.042715;1.593703;-0.633145;0.095856
28599;0.518009;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.007359;-0.011443;0.049362;6.479634;0.511491;0.042755;0.736436;0.660194;0.071955
28654;0.519002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.007359;-0.011443;0.039618;6.479641;0.511480;0.042799;0.736395;0.660238;0.072039
