nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
18429;0.500009;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.003029;-0.000895;0.097434;6.479400;0.511875;0.042958;0.066799;0.068409;-0.000310
18466;0.501005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004992;-0.000001;0.099873;6.479395;0.511875;0.043058;0.000070;0.000099;0.000006
18503;0.502004;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004986;-0.000004;0.099865;6.479390;0.511875;0.043158;0.000206;0.000329;0.000009
18540;0.503007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004116;-0.000389;0.099073;6.479386;0.511874;0.043258;0.021821;0.047013;0.001079
18577;0.504010;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002718;-0.001032;0.096996;6.479382;0.511874;0.043356;0.057438;0.118405;0.002950
18614;0.505013;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001157;-0.001673;0.094871;6.479380;0.511872;0.043452;0.091880;0.198074;0.004235
18651;0.506016;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.000530;-0.002974;0.090559;6.479380;0.511870;0.043545;0.163841;0.229755;0.005155
18688;0.507018;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.000366;-0.004455;0.085676;6.479380;0.511866;0.043634;0.245172;0.262765;0.010099
18725;0.508021;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.001565;-0.005747;0.079822;6.479380;0.511861;0.043717;0.306172;0.311246;0.011570
18762;0.509024;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.002718;-0.006716;0.073586;6.479383;0.511855;0.043794;0.361130;0.366135;0.012502
18799;0.510027;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.003242;-0.008591;0.067581;6.479386;0.511847;0.043865;0.453454;0.394799;0.010615
18835;0.511002;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.003793;-0.010339;0.061848;6.479389;0.511838;0.043928;0.543846;0.427921;0.009322
18872;0.512005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004142;-0.011942;0.055430;6.479393;0.511827;0.043986;0.630280;0.450233;0.008592
18909;0.513007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004412;-0.013719;0.049172;6.479397;0.511814;0.044039;0.725031;0.467544;0.007993
