nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
11409;0.500001;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480300;0.511875;0.043456;0.000000;-0.000000;0.000000
11432;0.501014;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480295;0.511875;0.043557;0.000000;-0.000000;0.000000
11455;0.502024;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480290;0.511875;0.043658;0.000000;-0.000000;0.000000
11478;0.503034;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480285;0.511875;0.043759;0.000000;-0.000000;0.000000
11500;0.504003;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480280;0.511875;0.043856;0.000000;-0.000000;0.000000
11523;0.505017;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480275;0.511875;0.043957;0.000000;0.000000;0.000000
11546;0.506031;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480270;0.511875;0.044058;0.000000;0.000000;0.000000
11568;0.507000;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480265;0.511875;0.044155;0.000000;-0.000000;0.000000
11591;0.508014;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480260;0.511875;0.044256;0.000000;-0.000000;0.000000
11614;0.509028;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004994;-0.000000;0.099875;6.480255;0.511875;0.044358;0.000027;-0.000017;0.000001
11637;0.510040;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004996;-0.000002;0.099874;6.480250;0.511875;0.044459;0.000122;-0.000085;0.000007
11659;0.511006;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005001;-0.000008;0.099872;6.480245;0.511875;0.044555;0.000450;-0.000291;0.000026
11682;0.512019;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005008;-0.000017;0.099871;6.480240;0.511875;0.044656;0.001001;-0.000652;0.000056
11705;0.513033;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005017;-0.000030;0.099869;6.480235;0.511875;0.044758;0.001706;-0.001114;0.000088
11727;0.514002;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005059;-0.000088;0.099861;6.480230;0.511875;0.044854;0.004956;-0.003535;0.000256
11750;0.515016;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005149;-0.000228;0.099819;6.480225;0.511875;0.044956;0.012842;-0.008542;0.000631
11773;0.516029;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005336;-0.000508;0.099693;6.480220;0.511874;0.045057;0.028284;-0.018977;0.001344
11796;0.517043;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005654;-0.000921;0.099408;6.480214;0.511874;0.045158;0.050415;-0.037911;0.002375
11818;0.518013;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.006023;-0.001382;0.099101;6.480208;0.511873;0.045254;0.075592;-0.058379;0.003692
11841;0.519027;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.006477;-0.002005;0.098054;6.480202;0.511871;0.045354;0.109410;-0.084254;0.005125
11864;0.520041;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.007089;-0.002847;0.097267;6.480195;0.511868;0.045453;0.152977;-0.118607;0.006574
11886;0.521011;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.007906;-0.003619;0.095837;6.480188;0.511865;0.045546;0.190877;-0.164320;0.009620
11909;0.522025;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.008665;-0.004563;0.094781;6.480179;0.511861;0.045643;0.240706;-0.207218;0.012132
11932;0.523039;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.009424;-0.005507;0.093724;6.480170;0.511856;0.045739;0.290572;-0.250145;0.014646
11954;0.524008;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.010150;-0.006409;0.092711;6.480161;0.511850;0.045829;0.338278;-0.291216;0.017050
11977;0.525023;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.010908;-0.007351;0.091650;6.480150;0.511843;0.045922;0.388183;-0.334178;0.019565
12000;0.526037;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.011625;-0.007807;0.086457;6.480139;0.511835;0.046013;0.399394;-0.394302;0.017864
12022;0.527007;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.013285;-0.008276;0.082835;6.480126;0.511828;0.046095;0.429492;-0.470442;0.019493
12045;0.528021;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.014507;-0.009497;0.080295;6.480112;0.511819;0.046177;0.493340;-0.540373;0.022391
12068;0.529035;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015915;-0.010396;0.076801;6.480097;0.511809;0.046257;0.537074;-0.621189;0.025670
12090;0.530004;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017120;-0.011084;0.073073;6.480081;0.511798;0.046330;0.569787;-0.703963;0.027216
12113;0.531018;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.018719;-0.012143;0.069741;6.480063;0.511786;0.046402;0.624291;-0.783928;0.031554
12136;0.532032;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019454;-0.012987;0.064391;6.480043;0.511773;0.046470;0.673970;-0.835150;0.030527
12158;0.533001;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020792;-0.013933;0.060309;6.480024;0.511760;0.046530;0.715021;-0.918208;0.033490
12181;0.534015;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021411;-0.013741;0.052202;6.480002;0.511746;0.046588;0.697602;-0.985028;0.032582
12204;0.535028;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022193;-0.013651;0.044483;6.479980;0.511732;0.046636;0.693208;-1.058933;0.032524
12227;0.536035;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023283;-0.013554;0.037685;6.479957;0.511719;0.046678;0.687488;-1.161189;0.032097
12250;0.537039;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023895;-0.013497;0.029570;6.479934;0.511705;0.046711;0.679854;-1.227728;0.030927
12272;0.538002;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024732;-0.013402;0.022495;6.479910;0.511692;0.046736;0.674647;-1.315558;0.030729
12295;0.539014;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.025337;-0.013356;0.014273;6.479885;0.511679;0.046754;0.674500;-1.378143;0.030928
12318;0.540028;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.026307;-0.013364;0.007057;6.479858;0.511665;0.046765;0.687659;-1.473179;0.032976
12341;0.541041;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.026928;-0.013374;-0.001133;6.479831;0.511652;0.046768;0.686241;-1.542701;0.031874
12363;0.542011;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.027763;-0.013443;-0.008283;6.479805;0.511639;0.046764;0.709596;-1.623417;0.035279
12386;0.543024;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.028457;-0.013533;-0.016247;6.479776;0.511625;0.046751;0.718979;-1.700759;0.035034
12409;0.544038;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.029318;-0.013617;-0.023755;6.479747;0.511611;0.046731;0.719724;-1.804015;0.032641
12431;0.545007;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.029979;-0.013649;-0.031406;6.479718;0.511598;0.046704;0.718157;-1.884830;0.030804
12454;0.546021;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.030809;-0.013651;-0.039014;6.479687;0.511584;0.046668;0.711273;-1.990387;0.028078
12477;0.547035;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.031182;-0.013640;-0.047911;6.479656;0.511570;0.046624;0.709753;-2.037540;0.027293
12499;0.548005;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.031753;-0.013625;-0.055816;6.479625;0.511557;0.046574;0.715452;-2.108252;0.027959
12522;0.549019;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.028817;-0.031379;-0.002748;6.479595;0.511530;0.046559;2.108145;-1.341979;0.098541
12545;0.550032;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017209;-0.016712;0.104843;6.479568;0.511501;0.046572;0.307677;0.011165;0.070794
12567;0.551002;0.000044;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016868;-0.016494;0.096925;6.479552;0.511484;0.046669;0.307975;-0.079925;0.075209
