nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
33837;0.500009;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.011596;-0.003845;0.034618;6.480300;0.511875;0.043456;0.399536;-1.080946;0.028676
33905;0.501010;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.013326;-0.004457;0.030023;6.480287;0.511871;0.043490;0.477334;-1.225539;0.036826
33973;0.502010;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.014261;-0.004817;0.023058;6.480273;0.511866;0.043516;0.497810;-1.320825;0.035514
34041;0.503011;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015241;-0.005201;0.016243;6.480258;0.511861;0.043536;0.549241;-1.405132;0.040868
34109;0.504012;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016002;-0.005529;0.008794;6.480243;0.511856;0.043548;0.579860;-1.480970;0.042083
34177;0.505012;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016982;-0.005962;0.002040;6.480226;0.511850;0.043553;0.622706;-1.578111;0.044188
34245;0.506013;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017642;-0.006259;-0.005706;6.480209;0.511844;0.043551;0.658552;-1.642106;0.046923
34313;0.507014;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.018225;-0.006530;-0.013683;6.480191;0.511837;0.043542;0.671128;-1.712463;0.044501
34381;0.508015;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019120;-0.006912;-0.020722;6.480172;0.511831;0.043524;0.703007;-1.813396;0.044341
34448;0.509001;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019637;-0.007118;-0.028808;6.480153;0.511824;0.043500;0.700326;-1.883951;0.039372
34516;0.510002;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020120;-0.007305;-0.037151;6.480133;0.511817;0.043467;0.725179;-1.936004;0.041129
34584;0.511003;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020896;-0.007590;-0.044617;6.480113;0.511809;0.043426;0.730010;-2.040729;0.035944
34652;0.512004;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021462;-0.007786;-0.052733;6.480092;0.511801;0.043377;0.750920;-2.108778;0.036344
34720;0.513005;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021905;-0.007934;-0.061227;6.480070;0.511794;0.043320;0.754947;-2.169662;0.033652
34788;0.514006;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022286;-0.008056;-0.069911;6.480048;0.511786;0.043254;0.770047;-2.217871;0.034065
34856;0.515007;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023035;-0.008309;-0.077485;6.480025;0.511777;0.043180;0.811028;-2.308896;0.037471
34924;0.516008;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023429;-0.008448;-0.086118;6.480002;0.511769;0.043099;0.832696;-2.357031;0.038965
34992;0.517009;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021778;-0.030101;-0.020716;6.479979;0.511758;0.043015;2.726069;-1.156538;0.176426
35060;0.518010;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021789;-0.030254;-0.030023;6.479957;0.511728;0.042990;2.727824;-1.185185;0.171954
35128;0.519011;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021789;-0.030254;-0.039842;6.479935;0.511698;0.042955;2.727952;-1.184928;0.171412
35196;0.520012;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021789;-0.030254;-0.049661;6.479913;0.511667;0.042910;2.728081;-1.184672;0.170870
35264;0.521012;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021789;-0.030254;-0.059480;6.479891;0.511637;0.042855;2.728209;-1.184415;0.170329
35332;0.522013;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.002522;-0.011245;0.051306;6.479894;0.511626;0.042912;0.345614;2.216315;0.237808
35400;0.523014;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.002522;-0.011245;0.041489;6.479896;0.511615;0.042958;0.345250;2.216367;0.237931
35468;0.524015;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.068525;6.479892;0.511600;0.043027;0.376835;-0.118581;0.104604
35535;0.525001;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.058853;6.479886;0.511585;0.043089;0.376845;-0.118549;0.104597
35603;0.526001;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.049036;6.479881;0.511570;0.043143;0.376856;-0.118516;0.104591
35671;0.527002;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.039220;6.479875;0.511555;0.043187;0.376866;-0.118483;0.104584
35739;0.528003;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.029403;6.479870;0.511540;0.043222;0.376877;-0.118451;0.104578
35807;0.529003;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.019585;6.479864;0.511525;0.043246;0.376887;-0.118418;0.104572
35875;0.530004;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;0.009767;6.479858;0.511509;0.043261;0.376898;-0.118385;0.104565
35943;0.531005;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.000050;6.479853;0.511494;0.043265;0.376908;-0.118353;0.104559
36011;0.532005;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.009860;6.479847;0.511479;0.043260;0.376919;-0.118320;0.104553
36079;0.533004;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.019663;6.479841;0.511464;0.043246;0.376929;-0.118287;0.104546
36147;0.534003;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.029460;6.479836;0.511449;0.043221;0.376940;-0.118255;0.104540
36215;0.535001;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.039252;6.479830;0.511434;0.043187;0.376950;-0.118222;0.104534
36284;0.536014;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.049193;6.479825;0.511419;0.043142;0.376961;-0.118189;0.104527
36352;0.537013;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.058993;6.479819;0.511404;0.043088;0.376971;-0.118156;0.104521
36420;0.538013;0.000015;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005601;-0.015114;-0.068796;6.479813;0.511388;0.043024;0.376981;-0.118123;0.104515
