#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
conv3_f05_full_dp0002;5a59xe97-DualSPHysics5 v5.4.355 (08-04-2025);08-04-2026 22:34:29;51,861,979;68622.703125;6862.261230;68628.156250;4,667,636,062;10,485,635,416;896,098,936;573,533;;10.000013;2;32;51,861,979;49,589,999;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;conv3_f05_full_dp0002 - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);14,436,979;14,363,732;0.002000;0.002598;0;0;5.45669;335.759;5.06898;6460.88;386.788;8858.94;0.0029403;1568.16;0;42575.1;0;3019.91;3150.87;0;0;0;0.554273;1.56213;2161.79;0;0;90.2252;0
