time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;-3.40282e+38;8.25;0.5;0.15
0.001097;-3.40282e+38;8.25;0.5;0.15
0.002034;-3.40282e+38;8.25;0.5;0.15
0.003128;-3.40282e+38;8.25;0.5;0.15
0.004066;-3.40282e+38;8.25;0.5;0.15
0.005004;-3.40282e+38;8.25;0.5;0.15
0.006096;-3.40282e+38;8.25;0.5;0.15
0.007034;-3.40282e+38;8.25;0.5;0.15
0.008129;-3.40282e+38;8.25;0.5;0.15
0.009067;-3.40282e+38;8.25;0.5;0.15
0.010004;-3.40282e+38;8.25;0.5;0.15
0.011097;-3.40282e+38;8.25;0.5;0.15
0.012035;-3.40282e+38;8.25;0.5;0.15
0.013129;-3.40282e+38;8.25;0.5;0.15
0.014064;-3.40282e+38;8.25;0.5;0.15
0.015155;-3.40282e+38;8.25;0.5;0.15
0.016092;-3.40282e+38;8.25;0.5;0.15
0.017029;-3.40282e+38;8.25;0.5;0.15
0.018120;-3.40282e+38;8.25;0.5;0.15
0.019055;-3.40282e+38;8.25;0.5;0.15
0.020147;-3.40282e+38;8.25;0.5;0.15
0.021082;-3.40282e+38;8.25;0.5;0.15
0.022016;-3.40282e+38;8.25;0.5;0.15
0.023105;-3.40282e+38;8.25;0.5;0.15
0.024039;-3.40282e+38;8.25;0.5;0.15
0.025129;-3.40282e+38;8.25;0.5;0.15
0.026063;-3.40282e+38;8.25;0.5;0.15
0.027152;-3.40282e+38;8.25;0.5;0.15
0.028085;-3.40282e+38;8.25;0.5;0.15
0.029018;-3.40282e+38;8.25;0.5;0.15
0.030106;-3.40282e+38;8.25;0.5;0.15
0.031038;-3.40282e+38;8.25;0.5;0.15
0.032126;-3.40282e+38;8.25;0.5;0.15
0.033057;-3.40282e+38;8.25;0.5;0.15
0.034144;-3.40282e+38;8.25;0.5;0.15
0.035075;-3.40282e+38;8.25;0.5;0.15
0.036006;-3.40282e+38;8.25;0.5;0.15
0.037091;-3.40282e+38;8.25;0.5;0.15
0.038021;-3.40282e+38;8.25;0.5;0.15
0.039106;-3.40282e+38;8.25;0.5;0.15
0.040035;-3.40282e+38;8.25;0.5;0.15
0.041119;-3.40282e+38;8.25;0.5;0.15
0.042048;-3.40282e+38;8.25;0.5;0.15
0.043131;-3.40282e+38;8.25;0.5;0.15
0.044059;-3.40282e+38;8.25;0.5;0.15
0.045141;-3.40282e+38;8.25;0.5;0.15
0.046068;-3.40282e+38;8.25;0.5;0.15
0.047149;-3.40282e+38;8.25;0.5;0.15
0.048075;-3.40282e+38;8.25;0.5;0.15
0.049001;-3.40282e+38;8.25;0.5;0.15
0.050081;-3.40282e+38;8.25;0.5;0.15
0.051006;-3.40282e+38;8.25;0.5;0.15
0.052085;-3.40282e+38;8.25;0.5;0.15
0.053009;-3.40282e+38;8.25;0.5;0.15
0.054088;-3.40282e+38;8.25;0.5;0.15
0.055012;-3.40282e+38;8.25;0.5;0.15
0.056090;-3.40282e+38;8.25;0.5;0.15
0.057014;-3.40282e+38;8.25;0.5;0.15
0.058092;-3.40282e+38;8.25;0.5;0.15
0.059015;-3.40282e+38;8.25;0.5;0.15
0.060094;-3.40282e+38;8.25;0.5;0.15
0.061019;-3.40282e+38;8.25;0.5;0.15
0.062098;-3.40282e+38;8.25;0.5;0.15
0.063022;-3.40282e+38;8.25;0.5;0.15
0.064100;-3.40282e+38;8.25;0.5;0.15
0.065024;-3.40282e+38;8.25;0.5;0.15
0.066102;-3.40282e+38;8.25;0.5;0.15
0.067026;-3.40282e+38;8.25;0.5;0.15
0.068103;-3.40282e+38;8.25;0.5;0.15
0.069026;-3.40282e+38;8.25;0.5;0.15
0.070104;-3.40282e+38;8.25;0.5;0.15
0.071027;-3.40282e+38;8.25;0.5;0.15
0.072106;-3.40282e+38;8.25;0.5;0.15
0.073031;-3.40282e+38;8.25;0.5;0.15
0.074111;-3.40282e+38;8.25;0.5;0.15
0.075037;-3.40282e+38;8.25;0.5;0.15
0.076116;-3.40282e+38;8.25;0.5;0.15
0.077041;-3.40282e+38;8.25;0.5;0.15
0.078119;-3.40282e+38;8.25;0.5;0.15
0.079044;-3.40282e+38;8.25;0.5;0.15
0.080122;-3.40282e+38;8.25;0.5;0.15
0.081046;-3.40282e+38;8.25;0.5;0.15
0.082123;-3.40282e+38;8.25;0.5;0.15
0.083047;-3.40282e+38;8.25;0.5;0.15
0.084124;-3.40282e+38;8.25;0.5;0.15
0.085045;-3.40282e+38;8.25;0.5;0.15
0.086118;-3.40282e+38;8.25;0.5;0.15
0.087036;-3.40282e+38;8.25;0.5;0.15
0.088107;-3.40282e+38;8.25;0.5;0.15
0.089024;-3.40282e+38;8.25;0.5;0.15
0.090093;-3.40282e+38;8.25;0.5;0.15
0.091010;-3.40282e+38;8.25;0.5;0.15
0.092079;-3.40282e+38;8.25;0.5;0.15
0.093150;-3.40282e+38;8.25;0.5;0.15
0.094069;-3.40282e+38;8.25;0.5;0.15
0.095141;-3.40282e+38;8.25;0.5;0.15
0.096061;-3.40282e+38;8.25;0.5;0.15
0.097136;-3.40282e+38;8.25;0.5;0.15
0.098057;-3.40282e+38;8.25;0.5;0.15
0.099131;-3.40282e+38;8.25;0.5;0.15
0.100051;-3.40282e+38;8.25;0.5;0.15
0.101122;-3.40282e+38;8.25;0.5;0.15
0.102038;-3.40282e+38;8.25;0.5;0.15
0.103104;-3.40282e+38;8.25;0.5;0.15
0.104016;-3.40282e+38;8.25;0.5;0.15
0.105080;-3.40282e+38;8.25;0.5;0.15
0.106143;-3.40282e+38;8.25;0.5;0.15
0.107054;-3.40282e+38;8.25;0.5;0.15
0.108118;-3.40282e+38;8.25;0.5;0.15
0.109030;-3.40282e+38;8.25;0.5;0.15
0.110096;-3.40282e+38;8.25;0.5;0.15
0.111011;-3.40282e+38;8.25;0.5;0.15
0.112080;-3.40282e+38;8.25;0.5;0.15
0.113150;-3.40282e+38;8.25;0.5;0.15
0.114068;-3.40282e+38;8.25;0.5;0.15
0.115138;-3.40282e+38;8.25;0.5;0.15
0.116054;-3.40282e+38;8.25;0.5;0.15
0.117122;-3.40282e+38;8.25;0.5;0.15
0.118038;-3.40282e+38;8.25;0.5;0.15
0.119105;-3.40282e+38;8.25;0.5;0.15
0.120020;-3.40282e+38;8.25;0.5;0.15
0.121087;-3.40282e+38;8.25;0.5;0.15
0.122002;-3.40282e+38;8.25;0.5;0.15
0.123070;-3.40282e+38;8.25;0.5;0.15
0.124138;-3.40282e+38;8.25;0.5;0.15
0.125053;-3.40282e+38;8.25;0.5;0.15
0.126120;-3.40282e+38;8.25;0.5;0.15
0.127035;-3.40282e+38;8.25;0.5;0.15
0.128103;-3.40282e+38;8.25;0.5;0.15
0.129019;-3.40282e+38;8.25;0.5;0.15
0.130088;-3.40282e+38;8.25;0.5;0.15
0.131005;-3.40282e+38;8.25;0.5;0.15
0.132074;-3.40282e+38;8.25;0.5;0.15
0.133144;-3.40282e+38;8.25;0.5;0.15
0.134060;-3.40282e+38;8.25;0.5;0.15
0.135130;-3.40282e+38;8.25;0.5;0.15
0.136046;-3.40282e+38;8.25;0.5;0.15
0.137118;-3.40282e+38;8.25;0.5;0.15
0.138036;-3.40282e+38;8.25;0.5;0.15
0.139106;-3.40282e+38;8.25;0.5;0.15
0.140023;-3.40282e+38;8.25;0.5;0.15
0.141092;-3.40282e+38;8.25;0.5;0.15
0.142008;-3.40282e+38;8.25;0.5;0.15
0.143076;-3.40282e+38;8.25;0.5;0.15
0.144143;-3.40282e+38;8.25;0.5;0.15
0.145054;-3.40282e+38;8.25;0.5;0.15
0.146118;-3.40282e+38;8.25;0.5;0.15
0.147034;-3.40282e+38;8.25;0.5;0.15
0.148101;-3.40282e+38;8.25;0.5;0.15
0.149016;-3.40282e+38;8.25;0.5;0.15
0.150083;-3.40282e+38;8.25;0.5;0.15
0.151150;-3.40282e+38;8.25;0.5;0.15
0.152065;-3.40282e+38;8.25;0.5;0.15
0.153132;-3.40282e+38;8.25;0.5;0.15
0.154044;-3.40282e+38;8.25;0.5;0.15
0.155107;-3.40282e+38;8.25;0.5;0.15
0.156018;-3.40282e+38;8.25;0.5;0.15
0.157079;-3.40282e+38;8.25;0.5;0.15
0.158133;-3.40282e+38;8.25;0.5;0.15
0.159035;-3.40282e+38;8.25;0.5;0.15
0.160088;-3.40282e+38;8.25;0.5;0.15
0.161140;-3.40282e+38;8.25;0.5;0.15
0.162032;-3.40282e+38;8.25;0.5;0.15
0.163067;-3.40282e+38;8.25;0.5;0.15
0.164109;-3.40282e+38;8.25;0.5;0.15
0.165020;-3.40282e+38;8.25;0.5;0.15
0.166089;-3.40282e+38;8.25;0.5;0.15
0.167006;-3.40282e+38;8.25;0.5;0.15
0.168075;-3.40282e+38;8.25;0.5;0.15
0.169143;-3.40282e+38;8.25;0.5;0.15
0.170059;-3.40282e+38;8.25;0.5;0.15
0.171126;-3.40282e+38;8.25;0.5;0.15
0.172036;-3.40282e+38;8.25;0.5;0.15
0.173092;-3.40282e+38;8.25;0.5;0.15
0.174140;-3.40282e+38;8.25;0.5;0.15
0.175037;-3.40282e+38;8.25;0.5;0.15
0.176093;-3.40282e+38;8.25;0.5;0.15
0.177150;-3.40282e+38;8.25;0.5;0.15
0.178055;-3.40282e+38;8.25;0.5;0.15
0.179117;-3.40282e+38;8.25;0.5;0.15
0.180032;-3.40282e+38;8.25;0.5;0.15
0.181101;-3.40282e+38;8.25;0.5;0.15
0.182017;-3.40282e+38;8.25;0.5;0.15
0.183086;-3.40282e+38;8.25;0.5;0.15
0.184002;-3.40282e+38;8.25;0.5;0.15
0.185069;-3.40282e+38;8.25;0.5;0.15
0.186134;-3.40282e+38;8.25;0.5;0.15
0.187048;-3.40282e+38;8.25;0.5;0.15
0.188115;-3.40282e+38;8.25;0.5;0.15
0.189026;-3.40282e+38;8.25;0.5;0.15
0.190082;-3.40282e+38;8.25;0.5;0.15
0.191134;-3.40282e+38;8.25;0.5;0.15
0.192034;-3.40282e+38;8.25;0.5;0.15
0.193084;-3.40282e+38;8.25;0.5;0.15
0.194134;-3.40282e+38;8.25;0.5;0.15
0.195033;-3.40282e+38;8.25;0.5;0.15
0.196076;-3.40282e+38;8.25;0.5;0.15
0.197117;-3.40282e+38;8.25;0.5;0.15
0.198009;-3.40282e+38;8.25;0.5;0.15
0.199051;-3.40282e+38;8.25;0.5;0.15
0.200096;-3.40282e+38;8.25;0.5;0.15
0.201144;-3.40282e+38;8.25;0.5;0.15
0.202045;-3.40282e+38;8.25;0.5;0.15
0.203099;-3.40282e+38;8.25;0.5;0.15
0.204006;-3.40282e+38;8.25;0.5;0.15
0.205066;-3.40282e+38;8.25;0.5;0.15
0.206130;-3.40282e+38;8.25;0.5;0.15
0.207043;-3.40282e+38;8.25;0.5;0.15
0.208110;-3.40282e+38;8.25;0.5;0.15
0.209026;-3.40282e+38;8.25;0.5;0.15
0.210093;-3.40282e+38;8.25;0.5;0.15
0.211009;-3.40282e+38;8.25;0.5;0.15
0.212076;-3.40282e+38;8.25;0.5;0.15
0.213143;-3.40282e+38;8.25;0.5;0.15
0.214058;-3.40282e+38;8.25;0.5;0.15
0.215125;-3.40282e+38;8.25;0.5;0.15
0.216040;-3.40282e+38;8.25;0.5;0.15
0.217109;-3.40282e+38;8.25;0.5;0.15
0.218024;-3.40282e+38;8.25;0.5;0.15
