time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;0.276;0.25;0.75;0.053
0.001021;0.275999;0.25;0.75;0.053
0.002017;0.275999;0.25;0.75;0.053
0.003012;0.275998;0.25;0.75;0.053
0.004008;0.275996;0.25;0.75;0.053
0.005004;0.275995;0.25;0.75;0.053
0.006001;0.275993;0.25;0.75;0.053
0.007020;0.275991;0.25;0.75;0.053
0.008015;0.275988;0.25;0.75;0.053
0.009010;0.275971;0.25;0.75;0.053
0.010005;0.275957;0.25;0.75;0.053
0.011023;0.275949;0.25;0.75;0.053
0.012017;0.275941;0.25;0.75;0.053
0.013010;0.275936;0.25;0.75;0.053
0.014003;0.27593;0.25;0.75;0.053
0.015019;0.275925;0.25;0.75;0.053
0.016012;0.275922;0.25;0.75;0.053
0.017005;0.275921;0.25;0.75;0.053
0.018021;0.275921;0.25;0.75;0.053
0.019013;0.275922;0.25;0.75;0.053
0.020005;0.275924;0.25;0.75;0.053
0.021019;0.275926;0.25;0.75;0.053
0.022009;0.275929;0.25;0.75;0.053
0.023021;0.275933;0.25;0.75;0.053
0.024009;0.275936;0.25;0.75;0.053
0.025021;0.27594;0.25;0.75;0.053
0.026009;0.275949;0.25;0.75;0.053
0.027018;0.275963;0.25;0.75;0.053
0.028004;0.275966;0.25;0.75;0.053
0.029014;0.27597;0.25;0.75;0.053
0.030023;0.275978;0.25;0.75;0.053
0.031008;0.275983;0.25;0.75;0.053
0.032016;0.275988;0.25;0.75;0.053
0.033001;0.275991;0.25;0.75;0.053
0.034009;0.275994;0.25;0.75;0.053
0.035017;0.275994;0.25;0.75;0.053
0.036023;0.275993;0.25;0.75;0.053
0.037003;0.275993;0.25;0.75;0.053
0.038008;0.275992;0.25;0.75;0.053
0.039015;0.275989;0.25;0.75;0.053
0.040023;0.275984;0.25;0.75;0.053
0.041006;0.275978;0.25;0.75;0.053
0.042010;0.275971;0.25;0.75;0.053
0.043017;0.27596;0.25;0.75;0.053
0.044000;0.275948;0.25;0.75;0.053
0.045006;0.275938;0.25;0.75;0.053
0.046010;0.275932;0.25;0.75;0.053
0.047014;0.275923;0.25;0.75;0.053
0.048019;0.275916;0.25;0.75;0.053
0.049002;0.27591;0.25;0.75;0.053
0.050006;0.275906;0.25;0.75;0.053
0.051010;0.275902;0.25;0.75;0.053
0.052014;0.275898;0.25;0.75;0.053
0.053018;0.275896;0.25;0.75;0.053
0.054022;0.275894;0.25;0.75;0.053
0.055001;0.275893;0.25;0.75;0.053
0.056002;0.275892;0.25;0.75;0.053
0.057003;0.275891;0.25;0.75;0.053
0.058004;0.27589;0.25;0.75;0.053
0.059001;0.275891;0.25;0.75;0.053
0.060023;0.275895;0.25;0.75;0.053
0.061001;0.275902;0.25;0.75;0.053
0.062003;0.275909;0.25;0.75;0.053
0.063005;0.275913;0.25;0.75;0.053
0.064005;0.275917;0.25;0.75;0.053
0.065004;0.275922;0.25;0.75;0.053
0.066005;0.275924;0.25;0.75;0.053
0.067006;0.275927;0.25;0.75;0.053
0.068009;0.275929;0.25;0.75;0.053
0.069011;0.275929;0.25;0.75;0.053
0.070012;0.275927;0.25;0.75;0.053
0.071015;0.275923;0.25;0.75;0.053
0.072016;0.275919;0.25;0.75;0.053
0.073018;0.275914;0.25;0.75;0.053
0.074018;0.275909;0.25;0.75;0.053
0.075018;0.275903;0.25;0.75;0.053
0.076017;0.275898;0.25;0.75;0.053
0.077016;0.275889;0.25;0.75;0.053
0.078016;0.275879;0.25;0.75;0.053
0.079015;0.275866;0.25;0.75;0.053
0.080016;0.275854;0.25;0.75;0.053
0.081016;0.275844;0.25;0.75;0.053
0.082007;0.275833;0.25;0.75;0.053
0.083005;0.275824;0.25;0.75;0.053
0.084005;0.275814;0.25;0.75;0.053
0.085006;0.275803;0.25;0.75;0.053
0.086006;0.275794;0.25;0.75;0.053
0.087006;0.275787;0.25;0.75;0.053
0.088006;0.275781;0.25;0.75;0.053
0.089001;0.275778;0.25;0.75;0.053
0.090023;0.275779;0.25;0.75;0.053
0.091023;0.275782;0.25;0.75;0.053
0.092020;0.275786;0.25;0.75;0.053
0.093015;0.27579;0.25;0.75;0.053
0.094013;0.275793;0.25;0.75;0.053
0.095012;0.275794;0.25;0.75;0.053
0.096012;0.275795;0.25;0.75;0.053
0.097011;0.275795;0.25;0.75;0.053
0.098008;0.275794;0.25;0.75;0.053
0.099003;0.275791;0.25;0.75;0.053
0.100023;0.275788;0.25;0.75;0.053
0.101021;0.275786;0.25;0.75;0.053
0.102017;0.275786;0.25;0.75;0.053
0.103013;0.275786;0.25;0.75;0.053
0.104005;0.275787;0.25;0.75;0.053
0.105019;0.275787;0.25;0.75;0.053
0.106011;0.275787;0.25;0.75;0.053
0.107000;0.275789;0.25;0.75;0.053
0.108013;0.27579;0.25;0.75;0.053
0.109004;0.275793;0.25;0.75;0.053
0.110016;0.275794;0.25;0.75;0.053
0.111006;0.275794;0.25;0.75;0.053
0.112022;0.275788;0.25;0.75;0.053
0.113020;0.275777;0.25;0.75;0.053
0.114019;0.275762;0.25;0.75;0.053
0.115017;0.275745;0.25;0.75;0.053
0.116013;0.275727;0.25;0.75;0.053
0.117003;0.27571;0.25;0.75;0.053
0.118008;0.275692;0.25;0.75;0.053
0.119009;0.275676;0.25;0.75;0.053
0.120021;0.275664;0.25;0.75;0.053
0.121019;0.275657;0.25;0.75;0.053
0.122020;0.275652;0.25;0.75;0.053
0.123001;0.275649;0.25;0.75;0.053
0.124014;0.275648;0.25;0.75;0.053
0.125018;0.275647;0.25;0.75;0.053
0.126021;0.275647;0.25;0.75;0.053
0.127011;0.275647;0.25;0.75;0.053
0.128007;0.275648;0.25;0.75;0.053
0.129003;0.27565;0.25;0.75;0.053
0.130022;0.275652;0.25;0.75;0.053
0.131016;0.275656;0.25;0.75;0.053
0.132013;0.27566;0.25;0.75;0.053
0.133009;0.275662;0.25;0.75;0.053
0.134003;0.275665;0.25;0.75;0.053
0.135000;0.275667;0.25;0.75;0.053
0.136021;0.275669;0.25;0.75;0.053
0.137016;0.275671;0.25;0.75;0.053
0.138004;0.275672;0.25;0.75;0.053
0.139020;0.275671;0.25;0.75;0.053
0.140012;0.275669;0.25;0.75;0.053
0.141004;0.275665;0.25;0.75;0.053
0.142017;0.275661;0.25;0.75;0.053
0.143005;0.275656;0.25;0.75;0.053
0.144001;0.27565;0.25;0.75;0.053
0.145022;0.275644;0.25;0.75;0.053
0.146017;0.275637;0.25;0.75;0.053
0.147011;0.275628;0.25;0.75;0.053
0.148023;0.275618;0.25;0.75;0.053
0.149011;0.275608;0.25;0.75;0.053
