nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
13570;0.500036;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.012687;-0.009638;0.084107;6.480300;0.511875;0.043459;0.574628;-0.441288;0.027753
13597;0.501027;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.013846;-0.011043;0.086890;6.480286;0.511864;0.043546;0.614945;-0.529392;0.031004
13624;0.502017;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.014548;-0.011921;0.085836;6.480272;0.511853;0.043632;0.664303;-0.571883;0.033493
13651;0.503008;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015250;-0.012798;0.084778;6.480257;0.511840;0.043716;0.713707;-0.614411;0.035983
13679;0.504035;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015976;-0.013705;0.083679;6.480241;0.511827;0.043803;0.764978;-0.658560;0.038569
13706;0.505025;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016674;-0.014579;0.082613;6.480225;0.511813;0.043885;0.814467;-0.701155;0.041064
13733;0.506015;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017237;-0.015074;0.076378;6.480209;0.511798;0.043964;0.829161;-0.731059;0.036932
13760;0.507004;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.018886;-0.014555;0.070173;6.480191;0.511783;0.044036;0.801952;-0.838196;0.035656
13788;0.508031;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020423;-0.014752;0.065141;6.480171;0.511768;0.044105;0.808228;-0.934769;0.038002
13815;0.509021;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021591;-0.015874;0.062402;6.480150;0.511753;0.044168;0.871339;-1.007750;0.040968
