dam_height,friction_coefficient,boulder_mass,pred_margin_train_pct_deq,pred_std_pct_deq,u_value,min_scaled_distance_to_existing,pred_class
0.19,0.655,1.0,0.013267884140528707,8.117027450723729,0.0016345742602292277,0.20847111937258078,ESTABLE
0.1925,0.815,1.125,-0.016547433904932962,9.76486038449356,0.0016945899125407186,0.3906073092879905,FALLO
0.19,0.875,0.975,-0.016613846570307178,9.80121884761499,0.001695079645563497,0.3736343356572131,FALLO
0.2075,0.835,1.225,0.015067326983071894,8.796943135978022,0.0017127912219242773,0.29379485963878443,ESTABLE
0.1925,0.66,1.0,-0.012296000569171017,7.080411202612468,0.001736622382134022,0.1563533395294354,FALLO
0.185,0.81,0.925,-0.017330029984503614,9.90758797911333,0.0017491674079539992,0.35499479137462575,FALLO
0.1775,0.72,1.25,0.016903781096543558,9.621974294705717,0.0017567892595434119,0.3469341750236028,ESTABLE
0.185,0.625,1.0,0.01524604728857648,8.249587867624257,0.0018480980544989623,0.20480812186533764,ESTABLE
0.1925,0.775,1.2,-0.01795258686221679,9.597792332935454,0.00187049127960494,0.34087524735019303,FALLO
0.2025,0.87,1.15,0.018360256093870486,9.756172836468721,0.001881911729283607,0.35661082467700916,ESTABLE
0.2175,0.755,1.125,0.010136828345124638,5.362408615959617,0.00189034985415947,0.16316406766129193,ESTABLE
0.185,0.815,0.95,0.019160380018756307,9.96384139768521,0.001922991269532422,0.3770589382398648,ESTABLE
0.19,0.85,1.025,-0.019203929575160483,9.92183158589841,0.0019355226309679045,0.3611252418641193,FALLO
0.185,0.565,1.125,0.018356236094029477,9.237121362804496,0.001987224739510657,0.3042456565839079,ESTABLE
0.1875,0.715,0.925,0.017742992974362437,8.794626638868229,0.0020174810941881835,0.3155988225295001,ESTABLE
0.1825,0.795,1.075,0.020618612163926464,10.06359152197581,0.0020488323794640973,0.4148003907747086,ESTABLE
0.185,0.815,1.0,0.020937459170333295,10.03297638929728,0.0020868641924311044,0.3557364795836578,ESTABLE
0.175,0.775,1.1,0.020152669674922574,9.635847299750608,0.0020914268406310326,0.3749279054112341,ESTABLE
0.1775,0.755,0.9,0.01959147897075253,9.117844310408085,0.002148696369863057,0.33713375617130487,ESTABLE
0.1875,0.575,1.125,-0.02009230559499464,9.140215279958095,0.002198231111585433,0.28969561791311643,FALLO
0.18,0.725,1.25,-0.02239419962346778,9.832646203270455,0.0022775353816775106,0.36742346141747656,FALLO
0.2075,0.635,1.2,0.01599431912078586,6.883556992809397,0.002323554397456329,0.20017833744440705,ESTABLE
0.2,0.655,1.075,-0.00864215879443675,3.6577476694307722,0.0023626995559754673,0.19651070610136423,FALLO
0.1975,0.83,1.15,-0.023431559599730534,9.570342891749497,0.0024483511055730526,0.3238634639050768,FALLO
0.18,0.74,1.225,-0.024678421372561044,9.921723402987807,0.0024873119689193257,0.3628518159130787,FALLO
0.1825,0.795,0.95,0.024617768511562055,9.889923495860995,0.0024891768396249256,0.39054847866411024,ESTABLE
0.195,0.77,1.225,0.023153751106701925,9.202736927733238,0.0025159635974080267,0.30327740478983173,ESTABLE
0.2075,0.6,1.25,-0.019330362866724293,7.3785514834660955,0.0026198045659825337,0.1499999999999999,FALLO
0.2125,0.69,1.225,-0.017630054188812583,6.650184412021859,0.0026510624512816865,0.2269296817294445,FALLO
0.1825,0.755,1.2,-0.026766481157957767,10.085717025464584,0.0026538996771746284,0.3905484786641104,FALLO
0.19,0.73,0.925,0.022226094602801894,8.350924064891837,0.002661513196634139,0.2803862650210542,ESTABLE
0.1825,0.785,0.925,-0.026416014145787425,9.804307820690633,0.002694327292543528,0.39118821853212676,FALLO
0.22,0.89,1.25,-0.024995924251641988,9.233709059906749,0.002707029655089838,0.28296502284248676,FALLO
0.19,0.815,1.1,-0.026907248272192597,9.90798744901606,0.0027157127934050803,0.37289199898439007,FALLO
0.195,0.785,1.2,-0.025644087460147347,9.429496792527365,0.0027195605475434184,0.33321400690016556,FALLO
0.18,0.785,0.95,0.027019365900942116,9.666350778169534,0.002795198159160518,0.34784619060489796,ESTABLE
0.1875,0.805,0.875,0.026329678666055845,9.410414291710545,0.002797929809450192,0.26144333378766205,ESTABLE
0.175,0.78,0.975,-0.02609391621154522,9.236475382380902,0.0028250945443234776,0.3006849519204754,FALLO
0.2025,0.895,1.125,0.029259611918361905,10.064921356103756,0.0029070879824227183,0.4290244274427281,ESTABLE
0.2025,0.845,1.175,-0.027583489081054235,9.32801911122621,0.0029570575223044657,0.2981715110469138,FALLO
0.1775,0.79,1.025,-0.029146592281044548,9.62748733741381,0.003027435015964513,0.3332829582754216,FALLO
0.185,0.575,1.1,-0.027115014075607125,8.950317432975764,0.0030295030627298107,0.30360079529964107,FALLO
0.1825,0.605,0.95,0.02279129681237846,7.482685349718642,0.003045871334578086,0.19580925150711986,ESTABLE
0.1775,0.78,1.1,0.029889238286448627,9.792899155425275,0.0030521337769405,0.38923667647257826,ESTABLE
0.19,0.755,1.225,-0.029597954946937843,9.695904040854714,0.0030526245744822438,0.3150707409444869,FALLO
0.1925,0.74,0.925,0.023209692185432562,7.371101575718727,0.003148741330859537,0.24191176470588227,ESTABLE
0.1975,0.76,0.925,-0.01459617982220296,4.621109014377678,0.0031585880741585273,0.1962684434724904,FALLO
0.175,0.755,1.175,-0.031003289055019145,9.779127452050089,0.003170353306778558,0.34396128297651635,FALLO
0.21,0.835,1.25,0.02846381008621446,8.967998737551817,0.0031739310986992455,0.31717012124906835,ESTABLE
0.1925,0.64,1.05,0.023309244538642027,7.2850197664968235,0.0031996130807820217,0.22073034638025824,ESTABLE
0.175,0.73,1.225,0.030750627782463624,9.559606747277465,0.0032167251849787707,0.3243847316879279,ESTABLE
0.1975,0.795,1.2,0.030096133373286094,9.251681258800076,0.003253044774392308,0.29786219265483926,ESTABLE
0.21,0.855,1.225,0.030223740196329008,9.24908462181038,0.0032677547489461567,0.3364924728074245,ESTABLE
0.1925,0.695,0.95,-0.02352153244219446,7.180067170305801,0.003275948801630695,0.1958092515071199,FALLO
0.1975,0.87,1.1,0.032706770250953365,9.925750794344319,0.0032951432016192013,0.40913022774245733,ESTABLE
0.185,0.78,1.15,-0.03469340888448169,10.160635234470258,0.0034144921143099255,0.4201252078980961,FALLO
