nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
18429;0.500009;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002827;-0.000971;0.097195;6.479400;0.511875;0.042958;0.073053;0.074805;-0.000223
18466;0.501005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004966;-0.000039;0.099917;6.479395;0.511874;0.043058;0.002323;0.001643;0.000108
18503;0.502004;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004984;-0.000007;0.099863;6.479390;0.511874;0.043158;0.000279;0.000520;0.000028
18540;0.503007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004115;-0.000389;0.099072;6.479386;0.511874;0.043258;0.021852;0.047080;0.001081
18577;0.504010;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002717;-0.001033;0.096994;6.479382;0.511874;0.043356;0.057468;0.118467;0.002952
18614;0.505013;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001156;-0.001673;0.094869;6.479380;0.511872;0.043452;0.091909;0.198137;0.004237
18651;0.506016;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.000529;-0.002975;0.090558;6.479380;0.511870;0.043546;0.163870;0.229818;0.005158
18688;0.507018;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.000319;-0.004472;0.085610;6.479380;0.511866;0.043634;0.246136;0.260409;0.010026
18725;0.508021;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.001615;-0.005743;0.079783;6.479380;0.511861;0.043717;0.305180;0.311852;0.011547
18762;0.509024;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.002741;-0.006722;0.073567;6.479383;0.511855;0.043794;0.361368;0.366203;0.012725
18799;0.510027;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.003259;-0.008593;0.067562;6.479386;0.511847;0.043865;0.453779;0.394850;0.010886
