#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
al3_base_m085_mu0800;0dlmjxf9-DualSPHysics5 v5.4.355 (08-04-2025);16-05-2026 21:39:46;17,525,854;14983.228516;1498.321533;14985.235352;1,577,384,812;3,500,621,480;259,996,104;376,969;;10.000009;2;0;17,525,854;13,299,384;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;al3_base_m085_mu0800 - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);6,403,854;6,381,113;0.003000;0.003897;0;0;2.00698;94.1256;3.28079;1523.49;102.716;1967.13;0;330.282;0;8172.79;0;630.633;687.505;0;0;0;0.112169;0.660519;1404.57;0;0;57.5506;0
