time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;0.25;0.75;0.1
0.001137;-5.1711e-09;-6.70564e-10;-0.00269391;0.25;0.75;0.1
0.002129;-6.02543e-07;5.91953e-07;-0.021864;0.25;0.75;0.1
0.003122;-4.53521e-05;4.53564e-05;-0.0580231;0.25;0.75;0.1
0.004115;-0.000552358;0.000552226;-0.0861552;0.25;0.75;0.1
0.005107;-0.00293336;0.00293324;-0.0829133;0.25;0.75;0.1
0.006099;-0.00880056;0.00880079;-0.0573558;0.25;0.75;0.1
0.007093;-0.016404;0.0164039;-0.0369915;0.25;0.75;0.1
0.008087;-0.0187822;0.0187819;-0.0317629;0.25;0.75;0.1
0.009079;-0.010384;0.0103835;-0.0298938;0.25;0.75;0.1
0.010071;0.00365276;-0.00365348;-0.0250888;0.25;0.75;0.1
0.011065;0.0102469;-0.0102475;-0.0265779;0.25;0.75;0.1
0.012057;0.0035076;-0.00350804;-0.0390892;0.25;0.75;0.1
0.013047;-0.00782466;0.0078231;-0.0515485;0.25;0.75;0.1
0.014039;-0.0119886;0.01198;-0.0541317;0.25;0.75;0.1
0.015031;-0.00891602;0.00888385;-0.0523448;0.25;0.75;0.1
0.016023;-0.00746329;0.00735908;-0.0567499;0.25;0.75;0.1
0.017014;-0.0114526;0.0111669;-0.0674809;0.25;0.75;0.1
0.018005;-0.016507;0.0158628;-0.0769255;0.25;0.75;0.1
0.019138;-0.0192985;0.0180417;-0.0816509;0.25;0.75;0.1
0.020127;-0.0214901;0.0197731;-0.0813215;0.25;0.75;0.1
0.021116;-0.0251649;0.0235442;-0.0750238;0.25;0.75;0.1
0.022106;-0.0278221;0.027288;-0.0614973;0.25;0.75;0.1
0.023096;-0.0269821;0.0284107;-0.0471523;0.25;0.75;0.1
0.024086;-0.023777;0.0270477;-0.0414732;0.25;0.75;0.1
0.025075;-0.0209382;0.0244111;-0.0446892;0.25;0.75;0.1
0.026064;-0.0199194;0.0210747;-0.0466986;0.25;0.75;0.1
0.027053;-0.0208222;0.0179103;-0.0399531;0.25;0.75;0.1
0.028041;-0.0230284;0.0164365;-0.0284897;0.25;0.75;0.1
0.029029;-0.0250461;0.0171276;-0.0219894;0.25;0.75;0.1
0.030017;-0.0252962;0.0187513;-0.0243982;0.25;0.75;0.1
0.031005;-0.0238042;0.0201156;-0.0307453;0.25;0.75;0.1
0.032133;-0.021798;0.0213263;-0.0333457;0.25;0.75;0.1
0.033120;-0.0207045;0.0221276;-0.0292666;0.25;0.75;0.1
0.034106;-0.0199099;0.0219668;-0.024114;0.25;0.75;0.1
0.035092;-0.0191693;0.0202197;-0.0231127;0.25;0.75;0.1
0.036078;-0.018434;0.0168836;-0.0255303;0.25;0.75;0.1
0.037064;-0.0171552;0.0124143;-0.0255826;0.25;0.75;0.1
0.038049;-0.0148057;0.00771033;-0.0197412;0.25;0.75;0.1
0.039034;-0.0119134;0.00391613;-0.0106663;0.25;0.75;0.1
0.040019;-0.00949397;0.00145459;-0.00254743;0.25;0.75;0.1
0.041003;-0.00759488;-0.000496627;0.00468084;0.25;0.75;0.1
0.042127;-0.00480594;-0.00337256;0.0155022;0.25;0.75;0.1
0.043111;-0.00117417;-0.00630691;0.0273391;0.25;0.75;0.1
0.044094;0.00309809;-0.00894559;0.0380222;0.25;0.75;0.1
0.045077;0.00723103;-0.0114439;0.0451089;0.25;0.75;0.1
0.046059;0.0106496;-0.0143711;0.0487956;0.25;0.75;0.1
0.047040;0.0129199;-0.0173746;0.0502516;0.25;0.75;0.1
0.048021;0.0139217;-0.0192941;0.050219;0.25;0.75;0.1
0.049002;0.0141361;-0.0196041;0.0492018;0.25;0.75;0.1
0.050123;0.0144345;-0.0190992;0.047289;0.25;0.75;0.1
0.051103;0.0152621;-0.0194411;0.0450067;0.25;0.75;0.1
0.052083;0.0166144;-0.021182;0.0426166;0.25;0.75;0.1
0.053063;0.018305;-0.0238145;0.0414618;0.25;0.75;0.1
0.054043;0.0200983;-0.0261616;0.0426295;0.25;0.75;0.1
0.055023;0.0217883;-0.0272592;0.04575;0.25;0.75;0.1
0.056002;0.0233919;-0.02709;0.0494464;0.25;0.75;0.1
0.057122;0.0253425;-0.0263522;0.0530727;0.25;0.75;0.1
0.058101;0.0270812;-0.0259501;0.0554723;0.25;0.75;0.1
0.059081;0.0284511;-0.0257173;0.0572186;0.25;0.75;0.1
0.060062;0.0291699;-0.0252719;0.0583265;0.25;0.75;0.1
0.061042;0.0292979;-0.024449;0.0585937;0.25;0.75;0.1
0.062022;0.0290071;-0.0233428;0.0574352;0.25;0.75;0.1
0.063002;0.0283602;-0.0220946;0.0543139;0.25;0.75;0.1
0.064122;0.0272718;-0.0205856;0.0487644;0.25;0.75;0.1
0.065101;0.0261512;-0.0191161;0.0432777;0.25;0.75;0.1
0.066081;0.024843;-0.0172609;0.0376679;0.25;0.75;0.1
0.067060;0.0231526;-0.0148347;0.0315508;0.25;0.75;0.1
0.068039;0.0210375;-0.0119718;0.0248568;0.25;0.75;0.1
0.069018;0.0187541;-0.00901412;0.0184497;0.25;0.75;0.1
0.070138;0.0163595;-0.00576482;0.0125891;0.25;0.75;0.1
0.071119;0.0146725;-0.00306655;0.00865249;0.25;0.75;0.1
0.072101;0.0134641;-0.000641767;0.00522127;0.25;0.75;0.1
0.073082;0.0127119;0.00126899;0.00206329;0.25;0.75;0.1
0.074063;0.0121799;0.00258418;-0.000784302;0.25;0.75;0.1
0.075044;0.0115427;0.00343249;-0.0034478;0.25;0.75;0.1
0.076024;0.0106497;0.00397226;-0.00622378;0.25;0.75;0.1
0.077004;0.00950502;0.0043906;-0.00943316;0.25;0.75;0.1
0.078124;0.00779238;0.00515254;-0.0140628;0.25;0.75;0.1
0.079103;0.0058371;0.00639241;-0.019092;0.25;0.75;0.1
0.080083;0.00363604;0.00808986;-0.0245453;0.25;0.75;0.1
0.081062;0.00153928;0.00992044;-0.0296202;0.25;0.75;0.1
0.082041;-0.000342369;0.0117082;-0.0339968;0.25;0.75;0.1
0.083020;-0.00222503;0.0134707;-0.0380594;0.25;0.75;0.1
0.084139;-0.00461746;0.0153339;-0.04287;0.25;0.75;0.1
0.085117;-0.00686952;0.0165895;-0.0472429;0.25;0.75;0.1
0.086094;-0.00918576;0.0174738;-0.0515839;0.25;0.75;0.1
0.087070;-0.0115906;0.0182018;-0.055687;0.25;0.75;0.1
0.088045;-0.0140672;0.0188961;-0.0591438;0.25;0.75;0.1
0.089019;-0.016494;0.019452;-0.0614616;0.25;0.75;0.1
0.090132;-0.019112;0.0197463;-0.06259;0.25;0.75;0.1
0.091107;-0.0213044;0.019681;-0.0626069;0.25;0.75;0.1
0.092081;-0.0233988;0.0193281;-0.0619788;0.25;0.75;0.1
0.093057;-0.025299;0.0187348;-0.0607117;0.25;0.75;0.1
0.094033;-0.026954;0.0180781;-0.0589297;0.25;0.75;0.1
0.095010;-0.0284095;0.0175894;-0.0569956;0.25;0.75;0.1
0.096126;-0.0298898;0.0173211;-0.0549285;0.25;0.75;0.1
0.097102;-0.0310784;0.0172276;-0.0532537;0.25;0.75;0.1
0.098078;-0.0323319;0.0171951;-0.0517584;0.25;0.75;0.1
0.099053;-0.0338592;0.0172248;-0.0506459;0.25;0.75;0.1
0.100026;-0.0357069;0.017264;-0.0499927;0.25;0.75;0.1
0.101135;-0.03798;0.0172025;-0.0495863;0.25;0.75;0.1
0.102104;-0.0398075;0.0170383;-0.0492623;0.25;0.75;0.1
0.103072;-0.041208;0.0168021;-0.0487022;0.25;0.75;0.1
0.104040;-0.0419396;0.0164587;-0.0475279;0.25;0.75;0.1
0.105009;-0.0418557;0.0159632;-0.0453674;0.25;0.75;0.1
0.106116;-0.0408376;0.0153133;-0.041573;0.25;0.75;0.1
0.107086;-0.0393538;0.0148344;-0.0372567;0.25;0.75;0.1
0.108057;-0.0374834;0.0144742;-0.0321218;0.25;0.75;0.1
0.109028;-0.0353204;0.0141423;-0.0262228;0.25;0.75;0.1
0.110000;-0.0329716;0.0137396;-0.0198132;0.25;0.75;0.1
0.111113;-0.0301951;0.0130796;-0.0124771;0.25;0.75;0.1
0.112086;-0.0276891;0.0122009;-0.00654178;0.25;0.75;0.1
0.113061;-0.0250057;0.01099;-0.00134071;0.25;0.75;0.1
0.114034;-0.0220378;0.00957036;0.00296155;0.25;0.75;0.1
0.115007;-0.0187147;0.0081565;0.00632607;0.25;0.75;0.1
0.116119;-0.0144215;0.0066916;0.00926423;0.25;0.75;0.1
0.117092;-0.0102484;0.00548273;0.0114108;0.25;0.75;0.1
0.118064;-0.00581543;0.00419984;0.0134633;0.25;0.75;0.1
0.119037;-0.00130291;0.00269571;0.0156521;0.25;0.75;0.1
0.120009;0.0031578;0.000835254;0.0182243;0.25;0.75;0.1
0.121120;0.00813831;-0.00180971;0.0218941;0.25;0.75;0.1
0.122092;0.0123801;-0.00451161;0.025759;0.25;0.75;0.1
0.123063;0.016492;-0.00742854;0.0300536;0.25;0.75;0.1
0.124033;0.020435;-0.0104156;0.0345251;0.25;0.75;0.1
0.125004;0.0241582;-0.0133503;0.0388727;0.25;0.75;0.1
0.126115;0.0280969;-0.0165064;0.0432549;0.25;0.75;0.1
0.127087;0.0312621;-0.0190102;0.0462869;0.25;0.75;0.1
0.128059;0.0341692;-0.0212386;0.0485084;0.25;0.75;0.1
0.129031;0.0367892;-0.0231886;0.0500209;0.25;0.75;0.1
