time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;2.5;0.25;0.1
0.001137;1.11525e-08;-2.74415e-09;-0.00268391;2.5;0.25;0.1
0.002129;1.47433e-08;-6.06744e-07;-0.0217808;2.5;0.25;0.1
0.003122;-1.72404e-08;-4.54628e-05;-0.0578014;2.5;0.25;0.1
0.004115;-1.71656e-08;-0.000551211;-0.0858658;2.5;0.25;0.1
0.005107;-1.80914e-08;-0.00293096;-0.0829505;2.5;0.25;0.1
0.006099;5.07506e-08;-0.00883949;-0.0586912;2.5;0.25;0.1
0.007093;1.30336e-07;-0.0166857;-0.0412366;2.5;0.25;0.1
0.008087;1.82984e-06;-0.0198139;-0.0401339;2.5;0.25;0.1
0.009079;1.40616e-05;-0.0129463;-0.0410117;2.5;0.25;0.1
0.010071;7.70002e-05;-0.000872031;-0.0340956;2.5;0.25;0.1
0.011065;0.000321001;0.00466217;-0.0277635;2.5;0.25;0.1
0.012057;0.00101271;-0.000847334;-0.0307751;2.5;0.25;0.1
0.013047;0.00245637;-0.00901723;-0.0373818;2.5;0.25;0.1
0.014039;0.00461428;-0.0101632;-0.0386599;2.5;0.25;0.1
0.015031;0.00660186;-0.00604767;-0.0364972;2.5;0.25;0.1
0.016023;0.00676941;-0.00508291;-0.0391804;2.5;0.25;0.1
0.017014;0.00403759;-0.00916401;-0.0494035;2.5;0.25;0.1
0.018005;-0.000392227;-0.0131585;-0.0634642;2.5;0.25;0.1
0.019138;-0.00327599;-0.0152777;-0.0796141;2.5;0.25;0.1
0.020127;-0.00113229;-0.0191275;-0.0901721;2.5;0.25;0.1
0.021116;0.00419513;-0.0261627;-0.0916197;2.5;0.25;0.1
0.022106;0.00909875;-0.0325407;-0.0808025;2.5;0.25;0.1
0.023096;0.0115813;-0.0351973;-0.0633555;2.5;0.25;0.1
0.024086;0.0131284;-0.0347907;-0.0494701;2.5;0.25;0.1
0.025075;0.015944;-0.0322797;-0.0428046;2.5;0.25;0.1
0.026064;0.019512;-0.0270938;-0.0374193;2.5;0.25;0.1
0.027053;0.0212322;-0.0196971;-0.0265488;2.5;0.25;0.1
0.028041;0.0201186;-0.012767;-0.0115631;2.5;0.25;0.1
0.029029;0.0183577;-0.0085568;-0.000324718;2.5;0.25;0.1
0.030017;0.0188257;-0.00709195;0.0019384;2.5;0.25;0.1
0.031005;0.0221652;-0.00752595;-0.00242645;2.5;0.25;0.1
0.032133;0.0275224;-0.00991702;-0.00748662;2.5;0.25;0.1
0.033120;0.0317132;-0.0128713;-0.00851921;2.5;0.25;0.1
0.034106;0.0348218;-0.0149547;-0.00897851;2.5;0.25;0.1
0.035092;0.0372212;-0.0147331;-0.0126871;2.5;0.25;0.1
0.036078;0.0398174;-0.011625;-0.0194533;2.5;0.25;0.1
0.037064;0.0434179;-0.00581641;-0.0250037;2.5;0.25;0.1
0.038049;0.0479464;0.00157544;-0.0258344;2.5;0.25;0.1
0.039034;0.052493;0.00861239;-0.0223866;2.5;0.25;0.1
0.040019;0.0563431;0.0138568;-0.0167201;2.5;0.25;0.1
0.041003;0.0595848;0.0174907;-0.00891965;2.5;0.25;0.1
0.042127;0.063006;0.0209862;0.00431774;2.5;0.25;0.1
0.043111;0.065763;0.0238959;0.0190552;2.5;0.25;0.1
0.044094;0.0681121;0.0264258;0.0334093;2.5;0.25;0.1
0.045077;0.0699501;0.0287145;0.0441012;2.5;0.25;0.1
0.046059;0.071127;0.0311247;0.0496356;2.5;0.25;0.1
0.047040;0.0716094;0.03321;0.0498863;2.5;0.25;0.1
0.048021;0.07194;0.0337124;0.0453918;2.5;0.25;0.1
0.049002;0.0730474;0.0317494;0.0372276;2.5;0.25;0.1
0.050123;0.07566;0.02707;0.0250552;2.5;0.25;0.1
0.051103;0.0784187;0.0225996;0.0129938;2.5;0.25;0.1
0.052083;0.0808981;0.0195916;0.000640079;2.5;0.25;0.1
0.053063;0.0829465;0.0188317;-0.010138;2.5;0.25;0.1
0.054043;0.0845146;0.0195218;-0.0169777;2.5;0.25;0.1
0.055023;0.0853306;0.0198417;-0.0186986;2.5;0.25;0.1
0.056002;0.0853285;0.0184746;-0.0163038;2.5;0.25;0.1
0.057122;0.0848384;0.0150712;-0.0114076;2.5;0.25;0.1
0.058101;0.0842927;0.0116676;-0.00712334;2.5;0.25;0.1
0.059081;0.0833966;0.00867654;-0.00325379;2.5;0.25;0.1
0.060062;0.0820011;0.00620279;0.000347209;2.5;0.25;0.1
0.061042;0.0805057;0.00406874;0.00319249;2.5;0.25;0.1
0.062022;0.0793545;0.00213224;0.00393063;2.5;0.25;0.1
0.063002;0.0784546;0.00034396;0.00134691;2.5;0.25;0.1
0.064122;0.0773409;-0.00154311;-0.00560131;2.5;0.25;0.1
0.065101;0.0763495;-0.00323093;-0.0139263;2.5;0.25;0.1
0.066081;0.0755476;-0.00537466;-0.0233049;2.5;0.25;0.1
0.067060;0.0748559;-0.00837769;-0.033419;2.5;0.25;0.1
0.068039;0.0741762;-0.0122039;-0.0439457;2.5;0.25;0.1
0.069018;0.0737382;-0.0163599;-0.0538558;2.5;0.25;0.1
0.070138;0.0737937;-0.020858;-0.0626323;2.5;0.25;0.1
0.071119;0.0739854;-0.0242363;-0.067172;2.5;0.25;0.1
0.072101;0.0737762;-0.0267905;-0.0689877;2.5;0.25;0.1
0.073082;0.0730101;-0.0281342;-0.0688354;2.5;0.25;0.1
0.074063;0.0718069;-0.0280596;-0.0673295;2.5;0.25;0.1
0.075044;0.0702357;-0.0267414;-0.064795;2.5;0.25;0.1
0.076024;0.0684153;-0.024608;-0.0616479;2.5;0.25;0.1
0.077004;0.0667395;-0.0221385;-0.0587903;2.5;0.25;0.1
0.078124;0.0654742;-0.0195152;-0.0573357;2.5;0.25;0.1
0.079103;0.0648639;-0.0178594;-0.0582115;2.5;0.25;0.1
0.080083;0.0643986;-0.0169801;-0.060508;2.5;0.25;0.1
0.081062;0.063989;-0.0167544;-0.0631411;2.5;0.25;0.1
0.082041;0.0637426;-0.0169297;-0.0654303;2.5;0.25;0.1
0.083020;0.0636896;-0.0172404;-0.0675063;2.5;0.25;0.1
0.084139;0.0638497;-0.0174107;-0.0704497;2.5;0.25;0.1
0.085117;0.0643248;-0.0171902;-0.0741245;2.5;0.25;0.1
0.086094;0.0652087;-0.0166667;-0.078722;2.5;0.25;0.1
0.087070;0.0663105;-0.0160103;-0.0833279;2.5;0.25;0.1
0.088045;0.0673419;-0.0152459;-0.0865669;2.5;0.25;0.1
0.089019;0.0682457;-0.0141753;-0.0872814;2.5;0.25;0.1
0.090132;0.0693138;-0.0122782;-0.0844954;2.5;0.25;0.1
0.091107;0.0703999;-0.00992243;-0.0792796;2.5;0.25;0.1
0.092081;0.0716793;-0.00700136;-0.0721897;2.5;0.25;0.1
0.093057;0.0732452;-0.00379655;-0.0640389;2.5;0.25;0.1
0.094033;0.0751331;-0.000765247;-0.0557001;2.5;0.25;0.1
0.095010;0.0771971;0.00164243;-0.0479925;2.5;0.25;0.1
0.096126;0.0795451;0.00337846;-0.0407682;2.5;0.25;0.1
0.097102;0.0816037;0.00408934;-0.0362146;2.5;0.25;0.1
0.098078;0.0838009;0.00422033;-0.0333693;2.5;0.25;0.1
0.099053;0.0861675;0.0039561;-0.0320511;2.5;0.25;0.1
0.100026;0.0886535;0.00352511;-0.0319146;2.5;0.25;0.1
0.101135;0.0916649;0.0031223;-0.0326162;2.5;0.25;0.1
0.102104;0.0945143;0.00301413;-0.0333589;2.5;0.25;0.1
0.103072;0.0975483;0.003204;-0.0335983;2.5;0.25;0.1
0.104040;0.100706;0.00368598;-0.0328888;2.5;0.25;0.1
0.105009;0.103959;0.00432622;-0.031114;2.5;0.25;0.1
0.106116;0.107704;0.00490555;-0.0279612;2.5;0.25;0.1
0.107086;0.110784;0.00499047;-0.0243341;2.5;0.25;0.1
0.108057;0.113443;0.00460658;-0.0198406;2.5;0.25;0.1
0.109028;0.115584;0.00389492;-0.0144907;2.5;0.25;0.1
0.110000;0.117236;0.00312967;-0.00863695;2.5;0.25;0.1
0.111113;0.118601;0.00261983;-0.00224618;2.5;0.25;0.1
