time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;0.444;0.25;0.75;0.053
0.001008;0.444;0.25;0.75;0.053
0.002016;0.443999;0.25;0.75;0.053
0.003005;0.443998;0.25;0.75;0.053
0.004013;0.443997;0.25;0.75;0.053
0.005003;0.443995;0.25;0.75;0.053
0.006010;0.443994;0.25;0.75;0.053
0.007018;0.443991;0.25;0.75;0.053
0.008007;0.443986;0.25;0.75;0.053
0.009014;0.443978;0.25;0.75;0.053
0.010003;0.44397;0.25;0.75;0.053
0.011009;0.443954;0.25;0.75;0.053
0.012015;0.443933;0.25;0.75;0.053
0.013003;0.443928;0.25;0.75;0.053
0.014009;0.443922;0.25;0.75;0.053
0.015015;0.443913;0.25;0.75;0.053
0.016001;0.443908;0.25;0.75;0.053
0.017007;0.443904;0.25;0.75;0.053
0.018012;0.443901;0.25;0.75;0.053
0.019017;0.443898;0.25;0.75;0.053
0.020002;0.443894;0.25;0.75;0.053
0.021005;0.44389;0.25;0.75;0.053
0.022007;0.443889;0.25;0.75;0.053
0.023009;0.443888;0.25;0.75;0.053
0.024010;0.443886;0.25;0.75;0.053
0.025012;0.443887;0.25;0.75;0.053
0.026012;0.443889;0.25;0.75;0.053
0.027012;0.443892;0.25;0.75;0.053
0.028012;0.443895;0.25;0.75;0.053
0.029012;0.4439;0.25;0.75;0.053
0.030010;0.443904;0.25;0.75;0.053
0.031009;0.44391;0.25;0.75;0.053
0.032008;0.443916;0.25;0.75;0.053
0.033006;0.443928;0.25;0.75;0.053
0.034003;0.443939;0.25;0.75;0.053
0.035001;0.443942;0.25;0.75;0.053
0.036017;0.443951;0.25;0.75;0.053
0.037015;0.443957;0.25;0.75;0.053
0.038012;0.443962;0.25;0.75;0.053
0.039010;0.443965;0.25;0.75;0.053
0.040007;0.443968;0.25;0.75;0.053
0.041004;0.443969;0.25;0.75;0.053
0.042018;0.44397;0.25;0.75;0.053
0.043014;0.44397;0.25;0.75;0.053
0.044009;0.443969;0.25;0.75;0.053
0.045005;0.443967;0.25;0.75;0.053
0.046001;0.443963;0.25;0.75;0.053
0.047015;0.443959;0.25;0.75;0.053
0.048010;0.443953;0.25;0.75;0.053
0.049006;0.443947;0.25;0.75;0.053
0.050002;0.44394;0.25;0.75;0.053
0.051015;0.443932;0.25;0.75;0.053
0.052010;0.443923;0.25;0.75;0.053
0.053003;0.443914;0.25;0.75;0.053
0.054015;0.443902;0.25;0.75;0.053
0.055009;0.443886;0.25;0.75;0.053
0.056003;0.44387;0.25;0.75;0.053
0.057015;0.443856;0.25;0.75;0.053
0.058010;0.443842;0.25;0.75;0.053
0.059003;0.443829;0.25;0.75;0.053
0.060014;0.443814;0.25;0.75;0.053
0.061008;0.443803;0.25;0.75;0.053
0.062000;0.443793;0.25;0.75;0.053
0.063012;0.443786;0.25;0.75;0.053
0.064004;0.443779;0.25;0.75;0.053
0.065015;0.443772;0.25;0.75;0.053
0.066008;0.443764;0.25;0.75;0.053
0.067001;0.443757;0.25;0.75;0.053
0.068011;0.443748;0.25;0.75;0.053
0.069003;0.443739;0.25;0.75;0.053
0.070014;0.44373;0.25;0.75;0.053
