time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;8.4803;0.5119;0.1195
0.001466;0;0;0;8.4803;0.5119;0.1195
0.002051;0;0;0;8.4803;0.5119;0.1195
0.003220;0;0;0;8.4803;0.5119;0.1195
0.004096;0;0;0;8.4803;0.5119;0.1195
0.005265;0;0;0;8.4803;0.5119;0.1195
0.006142;0;0;0;8.4803;0.5119;0.1195
0.007020;0;0;0;8.4803;0.5119;0.1195
0.008190;0;0;0;8.4803;0.5119;0.1195
0.009067;0;0;0;8.4803;0.5119;0.1195
0.010235;0;0;0;8.4803;0.5119;0.1195
0.011111;0;0;0;8.4803;0.5119;0.1195
0.012280;0;0;0;8.4803;0.5119;0.1195
0.013157;0;0;0;8.4803;0.5119;0.1195
0.014033;0;0;0;8.4803;0.5119;0.1195
0.015201;0;0;0;8.4803;0.5119;0.1195
0.016076;0;0;0;8.4803;0.5119;0.1195
0.017241;0;0;0;8.4803;0.5119;0.1195
0.018114;0;0;0;8.4803;0.5119;0.1195
0.019277;0;0;0;8.4803;0.5119;0.1195
0.020150;0;0;0;8.4803;0.5119;0.1195
0.021023;0;0;0;8.4803;0.5119;0.1195
0.022188;0;0;0;8.4803;0.5119;0.1195
0.023060;0;0;0;8.4803;0.5119;0.1195
0.024223;0;0;0;8.4803;0.5119;0.1195
0.025094;0;0;0;8.4803;0.5119;0.1195
0.026254;0;0;0;8.4803;0.5119;0.1195
0.027123;0;0;0;8.4803;0.5119;0.1195
0.028282;0;0;0;8.4803;0.5119;0.1195
0.029152;0;0;0;8.4803;0.5119;0.1195
0.030021;0;0;0;8.4803;0.5119;0.1195
0.031179;0;0;0;8.4803;0.5119;0.1195
0.032047;0;0;0;8.4803;0.5119;0.1195
0.033204;0;0;0;8.4803;0.5119;0.1195
0.034071;0;0;0;8.4803;0.5119;0.1195
0.035227;0;0;0;8.4803;0.5119;0.1195
0.036094;0;0;0;8.4803;0.5119;0.1195
0.037249;0;0;0;8.4803;0.5119;0.1195
0.038115;0;0;0;8.4803;0.5119;0.1195
0.039269;0;0;0;8.4803;0.5119;0.1195
0.040134;0;0;0;8.4803;0.5119;0.1195
0.041287;0;0;0;8.4803;0.5119;0.1195
0.042151;0;0;0;8.4803;0.5119;0.1195
0.043015;0;0;0;8.4803;0.5119;0.1195
0.044167;0;0;0;8.4803;0.5119;0.1195
0.045032;0;0;0;8.4803;0.5119;0.1195
0.046183;0;0;0;8.4803;0.5119;0.1195
0.047047;0;0;0;8.4803;0.5119;0.1195
0.048198;0;0;0;8.4803;0.5119;0.1195
0.049061;0;0;0;8.4803;0.5119;0.1195
0.050212;0;0;0;8.4803;0.5119;0.1195
0.051074;0;0;0;8.4803;0.5119;0.1195
0.052224;0;0;0;8.4803;0.5119;0.1195
0.053086;0;0;0;8.4803;0.5119;0.1195
0.054235;0;0;0;8.4803;0.5119;0.1195
0.055096;0;0;0;8.4803;0.5119;0.1195
0.056243;0;0;0;8.4803;0.5119;0.1195
0.057103;0;0;0;8.4803;0.5119;0.1195
0.058248;0;0;0;8.4803;0.5119;0.1195
0.059107;0;0;0;8.4803;0.5119;0.1195
0.060252;0;0;0;8.4803;0.5119;0.1195
0.061110;0;0;0;8.4803;0.5119;0.1195
0.062253;0;0;0;8.4803;0.5119;0.1195
0.063111;0;0;0;8.4803;0.5119;0.1195
0.064253;0;0;0;8.4803;0.5119;0.1195
0.065110;0;0;0;8.4803;0.5119;0.1195
0.066253;0;0;0;8.4803;0.5119;0.1195
0.067109;0;0;0;8.4803;0.5119;0.1195
0.068251;0;0;0;8.4803;0.5119;0.1195
0.069107;0;0;0;8.4803;0.5119;0.1195
0.070249;0;0;0;8.4803;0.5119;0.1195
0.071105;0;0;0;8.4803;0.5119;0.1195
0.072247;0;0;0;8.4803;0.5119;0.1195
0.073103;0;0;0;8.4803;0.5119;0.1195
0.074245;0;0;0;8.4803;0.5119;0.1195
0.075101;0;0;0;8.4803;0.5119;0.1195
0.076243;0;0;0;8.4803;0.5119;0.1195
0.077099;0;0;0;8.4803;0.5119;0.1195
0.078241;0;0;0;8.4803;0.5119;0.1195
0.079097;0;0;0;8.4803;0.5119;0.1195
0.080238;0;0;0;8.4803;0.5119;0.1195
0.081095;0;0;0;8.4803;0.5119;0.1195
0.082236;0;0;0;8.4803;0.5119;0.1195
0.083093;0;0;0;8.4803;0.5119;0.1195
0.084236;0;0;0;8.4803;0.5119;0.1195
0.085093;0;0;0;8.4803;0.5119;0.1195
0.086234;0;0;0;8.4803;0.5119;0.1195
0.087088;0;0;0;8.4803;0.5119;0.1195
0.088223;0;0;0;8.4803;0.5119;0.1195
0.089072;0;0;0;8.4803;0.5119;0.1195
0.090201;0;0;0;8.4803;0.5119;0.1195
0.091046;0;0;0;8.4803;0.5119;0.1195
0.092170;0;0;0;8.4803;0.5119;0.1195
0.093012;0;0;0;8.4803;0.5119;0.1195
0.094135;0;0;0;8.4803;0.5119;0.1195
0.095256;0;0;0;8.4803;0.5119;0.1195
0.096095;0;0;0;8.4803;0.5119;0.1195
0.097213;0;0;0;8.4803;0.5119;0.1195
0.098051;0;0;0;8.4803;0.5119;0.1195
0.099167;0;0;0;8.4803;0.5119;0.1195
0.100005;0;0;0;8.4803;0.5119;0.1195
0.101123;0;0;0;8.4803;0.5119;0.1195
0.102242;0;0;0;8.4803;0.5119;0.1195
0.103082;0;0;0;8.4803;0.5119;0.1195
0.104205;0;0;0;8.4803;0.5119;0.1195
0.105047;0;0;0;8.4803;0.5119;0.1195
0.106168;0;0;0;8.4803;0.5119;0.1195
0.107007;0;0;0;8.4803;0.5119;0.1195
0.108126;0;0;0;8.4803;0.5119;0.1195
0.109245;0;0;0;8.4803;0.5119;0.1195
0.110085;0;0;0;8.4803;0.5119;0.1195
0.111206;0;0;0;8.4803;0.5119;0.1195
0.112047;0;0;0;8.4803;0.5119;0.1195
0.113169;0;0;0;8.4803;0.5119;0.1195
0.114011;0;0;0;8.4803;0.5119;0.1195
0.115136;0;0;0;8.4803;0.5119;0.1195
0.116262;0;0;0;8.4803;0.5119;0.1195
0.117108;0;0;0;8.4803;0.5119;0.1195
0.118238;0;0;0;8.4803;0.5119;0.1195
0.119087;0;0;0;8.4803;0.5119;0.1195
0.120220;0;0;0;8.4803;0.5119;0.1195
0.121071;0;0;0;8.4803;0.5119;0.1195
0.122207;0;0;0;8.4803;0.5119;0.1195
0.123060;0;0;0;8.4803;0.5119;0.1195
0.124198;0;0;0;8.4803;0.5119;0.1195
0.125052;0;0;0;8.4803;0.5119;0.1195
0.126191;0;0;0;8.4803;0.5119;0.1195
0.127046;0;0;0;8.4803;0.5119;0.1195
0.128187;0;0;0;8.4803;0.5119;0.1195
0.129043;0;0;0;8.4803;0.5119;0.1195
0.130184;0;0;0;8.4803;0.5119;0.1195
0.131039;0;0;0;8.4803;0.5119;0.1195
0.132180;0;0;0;8.4803;0.5119;0.1195
0.133036;0;0;0;8.4803;0.5119;0.1195
0.134176;0;0;0;8.4803;0.5119;0.1195
0.135032;0;0;0;8.4803;0.5119;0.1195
0.136172;0;0;0;8.4803;0.5119;0.1195
0.137026;0;0;0;8.4803;0.5119;0.1195
0.138166;0;0;0;8.4803;0.5119;0.1195
0.139020;0;0;0;8.4803;0.5119;0.1195
0.140156;0;0;0;8.4803;0.5119;0.1195
0.141267;0;0;0;8.4803;0.5119;0.1195
0.142092;0;0;0;8.4803;0.5119;0.1195
0.143189;0;0;0;8.4803;0.5119;0.1195
0.144018;0;0;0;8.4803;0.5119;0.1195
0.145135;0;0;0;8.4803;0.5119;0.1195
0.146270;0;0;0;8.4803;0.5119;0.1195
0.147123;0;0;0;8.4803;0.5119;0.1195
0.148262;0;0;0;8.4803;0.5119;0.1195
0.149107;0;0;0;8.4803;0.5119;0.1195
0.150216;0;0;0;8.4803;0.5119;0.1195
0.151039;0;0;0;8.4803;0.5119;0.1195
0.152132;0;0;0;8.4803;0.5119;0.1195
0.153223;0;0;0;8.4803;0.5119;0.1195
0.154041;0;0;0;8.4803;0.5119;0.1195
0.155134;0;0;0;8.4803;0.5119;0.1195
0.156230;0;0;0;8.4803;0.5119;0.1195
0.157057;0;0;0;8.4803;0.5119;0.1195
0.158167;0;0;0;8.4803;0.5119;0.1195
0.159005;0;0;0;8.4803;0.5119;0.1195
0.160130;0;0;0;8.4803;0.5119;0.1195
0.161264;0;0;0;8.4803;0.5119;0.1195
0.162118;0;0;0;8.4803;0.5119;0.1195
0.163258;0;0;0;8.4803;0.5119;0.1195
0.164112;0;0;0;8.4803;0.5119;0.1195
0.165250;0;0;0;8.4803;0.5119;0.1195
0.166103;0;0;0;8.4803;0.5119;0.1195
0.167241;0;0;0;8.4803;0.5119;0.1195
0.168094;0;0;0;8.4803;0.5119;0.1195
0.169232;0;0;0;8.4803;0.5119;0.1195
0.170085;0;0;0;8.4803;0.5119;0.1195
0.171223;0;0;0;8.4803;0.5119;0.1195
0.172077;0;0;0;8.4803;0.5119;0.1195
0.173215;0;0;0;8.4803;0.5119;0.1195
0.174069;0;0;0;8.4803;0.5119;0.1195
0.175208;0;0;0;8.4803;0.5119;0.1195
0.176062;0;0;0;8.4803;0.5119;0.1195
0.177201;0;0;0;8.4803;0.5119;0.1195
0.178056;0;0;0;8.4803;0.5119;0.1195
0.179196;0;0;0;8.4803;0.5119;0.1195
0.180052;0;0;0;8.4803;0.5119;0.1195
0.181191;0;0;0;8.4803;0.5119;0.1195
0.182045;0;0;0;8.4803;0.5119;0.1195
0.183182;0;0;0;8.4803;0.5119;0.1195
0.184034;0;0;0;8.4803;0.5119;0.1195
0.185163;0;0;0;8.4803;0.5119;0.1195
0.186006;0;0;0;8.4803;0.5119;0.1195
0.187127;0;0;0;8.4803;0.5119;0.1195
0.188246;0;0;0;8.4803;0.5119;0.1195
0.189085;0;0;0;8.4803;0.5119;0.1195
0.190205;0;0;0;8.4803;0.5119;0.1195
0.191046;0;0;0;8.4803;0.5119;0.1195
0.192169;0;0;0;8.4803;0.5119;0.1195
0.193013;0;0;0;8.4803;0.5119;0.1195
0.194141;0;0;0;8.4803;0.5119;0.1195
0.195270;0;0;0;8.4803;0.5119;0.1195
0.196112;0;0;0;8.4803;0.5119;0.1195
0.197228;0;0;0;8.4803;0.5119;0.1195
0.198064;0;0;0;8.4803;0.5119;0.1195
0.199177;0;0;0;8.4803;0.5119;0.1195
0.200014;0;0;0;8.4803;0.5119;0.1195
0.201134;0;0;0;8.4803;0.5119;0.1195
0.202262;0;0;0;8.4803;0.5119;0.1195
0.203113;0;0;0;8.4803;0.5119;0.1195
0.204244;0;0;0;8.4803;0.5119;0.1195
