nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
27602;0.500003;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019092;-0.007094;0.036366;6.480300;0.511875;0.043456;0.388119;-1.051231;0.034016
27658;0.501015;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021223;-0.008232;0.030823;6.480279;0.511867;0.043491;0.454002;-1.162490;0.040611
27713;0.502008;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022687;-0.008831;0.023917;6.480258;0.511859;0.043518;0.468835;-1.253709;0.036715
27768;0.503002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024276;-0.009661;0.017432;6.480234;0.511850;0.043538;0.520317;-1.340243;0.042020
27824;0.504013;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.025336;-0.010310;0.009761;6.480209;0.511839;0.043551;0.546428;-1.408862;0.040649
27879;0.505007;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.026815;-0.011162;0.003094;6.480183;0.511829;0.043558;0.589482;-1.499267;0.042082
27935;0.506018;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.027898;-0.011734;-0.004607;6.480155;0.511817;0.043557;0.620154;-1.566531;0.043257
27990;0.507011;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.028773;-0.012317;-0.012417;6.480127;0.511805;0.043549;0.643477;-1.629862;0.040877
28045;0.508005;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.030275;-0.012714;-0.019374;6.480098;0.511793;0.043533;0.669572;-1.727864;0.043036
28101;0.509016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.031383;-0.012986;-0.027227;6.480067;0.511780;0.043509;0.675264;-1.809412;0.039888
28156;0.510009;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.032313;-0.013293;-0.035153;6.480035;0.511767;0.043478;0.702955;-1.870654;0.043790
28211;0.511002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.033330;-0.013483;-0.043032;6.480003;0.511753;0.043439;0.707807;-1.948991;0.041397
28267;0.512013;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.034413;-0.013706;-0.050945;6.479968;0.511740;0.043392;0.726234;-2.027231;0.043234
28322;0.513006;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.035113;-0.013889;-0.059398;6.479934;0.511726;0.043337;0.736065;-2.079444;0.042808
28378;0.514018;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.035864;-0.013908;-0.067977;6.479898;0.511712;0.043273;0.737021;-2.140664;0.042194
28433;0.515011;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.036729;-0.014393;-0.075732;6.479862;0.511698;0.043201;0.771358;-2.219192;0.042491
28488;0.516004;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.037641;-0.014885;-0.083225;6.479825;0.511683;0.043122;0.810672;-2.308843;0.043157
28544;0.517015;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.037708;-0.014954;-0.092600;6.479786;0.511668;0.043033;0.819038;-2.333292;0.042684
28599;0.518009;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021249;-0.046321;-0.026039;6.479760;0.511632;0.042987;2.663003;-1.178504;0.123492
28654;0.519002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021249;-0.046321;-0.035784;6.479739;0.511586;0.042956;2.663079;-1.178366;0.122966
28710;0.520014;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021249;-0.046321;-0.045705;6.479717;0.511540;0.042915;2.663157;-1.178225;0.122431
28765;0.521007;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021249;-0.046321;-0.055450;6.479696;0.511494;0.042865;2.663234;-1.178086;0.121906
28820;0.522000;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.020237;-0.007877;0.059500;6.479694;0.511465;0.042861;0.382456;2.116487;0.148004
28876;0.523012;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.020237;-0.007877;0.049578;6.479714;0.511457;0.042916;0.382280;2.116514;0.148140
28931;0.524005;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.077914;6.479728;0.511448;0.042973;0.423081;-0.181715;0.060706
28987;0.525016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.067993;6.479727;0.511438;0.043047;0.423090;-0.181695;0.060694
29042;0.526009;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.058250;6.479725;0.511427;0.043109;0.423099;-0.181675;0.060681
29097;0.527003;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.048507;6.479724;0.511416;0.043162;0.423108;-0.181655;0.060669
29153;0.528014;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.038588;6.479723;0.511406;0.043206;0.423117;-0.181635;0.060657
29208;0.529007;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.028846;6.479722;0.511395;0.043239;0.423126;-0.181615;0.060645
29264;0.530018;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.018927;6.479721;0.511385;0.043263;0.423135;-0.181595;0.060632
29319;0.531011;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;0.009186;6.479720;0.511374;0.043277;0.423144;-0.181575;0.060620
29374;0.532003;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.000549;6.479719;0.511364;0.043282;0.423153;-0.181555;0.060608
29430;0.533013;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.010459;6.479718;0.511353;0.043276;0.423162;-0.181535;0.060596
29485;0.534006;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.020195;6.479717;0.511342;0.043261;0.423171;-0.181515;0.060583
29541;0.535016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.030106;6.479716;0.511332;0.043235;0.423180;-0.181495;0.060571
29596;0.536008;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.039838;6.479715;0.511321;0.043200;0.423189;-0.181475;0.060559
29652;0.537018;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.049743;6.479714;0.511310;0.043155;0.423198;-0.181455;0.060547
29707;0.538010;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001051;-0.010588;-0.059471;6.479713;0.511300;0.043101;0.423207;-0.181435;0.060535
29762;0.539001;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.011217;0.008119;-0.020989;6.479720;0.511302;0.043070;-0.616022;0.986866;0.027953
29818;0.540010;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.011217;0.008119;-0.030887;6.479732;0.511310;0.043044;-0.616036;0.986858;0.027848
29873;0.541001;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.011217;0.008119;-0.040610;6.479743;0.511319;0.043008;-0.616050;0.986851;0.027745
29929;0.542010;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.006245;0.007632;-0.017138;6.479746;0.511326;0.042978;-0.564215;-1.035440;-0.000014
29984;0.543002;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.006245;0.007632;-0.026870;6.479740;0.511334;0.042956;-0.564175;-1.035466;0.000086
30040;0.544012;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.006245;0.007632;-0.036773;6.479733;0.511342;0.042924;-0.564134;-1.035492;0.000187
30095;0.545003;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005022;0.015061;-0.024570;6.479727;0.511352;0.042889;-0.960669;-0.377225;-0.080225
30151;0.546014;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004023;0.015939;-0.031541;6.479723;0.511367;0.042861;-1.014743;-0.299845;-0.078733
30206;0.547006;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002687;0.017011;-0.037481;6.479719;0.511384;0.042826;-1.085227;-0.200391;-0.075523
30262;0.548016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001527;0.017958;-0.044069;6.479717;0.511401;0.042785;-1.146742;-0.113407;-0.072995
30317;0.549006;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.000424;0.018861;-0.050617;6.479716;0.511419;0.042737;-1.205312;-0.030589;-0.070682
30373;0.550016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.000428;0.019556;-0.058087;6.479716;0.511439;0.042682;-1.250575;0.033369;-0.068905
30428;0.551007;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.005432;0.000403;0.021226;6.479716;0.511449;0.042662;0.058538;-0.383014;-0.038288
30484;0.552016;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004841;-0.000387;0.014976;6.479711;0.511449;0.042680;-0.026553;-0.277744;-0.019933
30539;0.553006;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004047;-0.000488;0.009223;6.479706;0.511449;0.042690;0.008782;-0.147608;-0.009300
30595;0.554014;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002807;-0.000691;0.002592;6.479703;0.511448;0.042696;0.006000;-0.053339;-0.001034
30650;0.555004;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001430;-0.000293;-0.003681;6.479701;0.511448;0.042696;0.020978;0.046577;-0.008967
30706;0.556011;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.000706;-0.000076;-0.008602;6.479700;0.511448;0.042689;-0.011107;0.181954;-0.001800
30761;0.557001;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.001980;0.000181;-0.015298;6.479702;0.511448;0.042678;-0.005653;0.267717;-0.005504
30817;0.558008;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004186;0.000586;-0.020052;6.479705;0.511448;0.042660;-0.056445;0.404906;0.003851
30873;0.559015;0.000018;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.000059;0.000231;-0.000247;6.479707;0.511448;0.042650;-0.016228;0.015126;0.001671
