nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
18429;0.500009;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017029;-0.010520;0.066095;6.480300;0.511875;0.043457;0.659854;-0.752529;0.042217
18466;0.501005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019339;-0.012820;0.065916;6.480281;0.511862;0.043525;0.706883;-0.887676;0.036494
18503;0.502004;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019934;-0.014183;0.061453;6.480262;0.511849;0.043588;0.781308;-0.924923;0.037622
18540;0.503007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021294;-0.014855;0.056946;6.480241;0.511834;0.043648;0.815802;-1.012462;0.040593
18577;0.504010;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022430;-0.015588;0.052055;6.480219;0.511819;0.043703;0.857617;-1.086735;0.042715
18614;0.505013;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022480;-0.015573;0.042688;6.480196;0.511803;0.043750;0.854932;-1.104255;0.042588
18651;0.506016;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024104;-0.015492;0.036311;6.480173;0.511788;0.043790;0.848126;-1.215781;0.041318
18688;0.507018;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.025010;-0.015406;0.028373;6.480148;0.511772;0.043823;0.844742;-1.276859;0.041171
18725;0.508021;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.026330;-0.015221;0.021209;6.480123;0.511757;0.043847;0.833547;-1.376342;0.040231
18762;0.509024;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.027481;-0.015136;0.013656;6.480096;0.511741;0.043865;0.829171;-1.457871;0.039668
18799;0.510027;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.027957;-0.015130;0.004931;6.480068;0.511726;0.043874;0.827634;-1.499376;0.038770
18835;0.511002;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.029386;-0.015299;-0.001639;6.480040;0.511711;0.043875;0.840831;-1.600832;0.039416
18872;0.512005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.030173;-0.015242;-0.009850;6.480010;0.511696;0.043870;0.839024;-1.664214;0.039175
18909;0.513007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.031214;-0.015582;-0.017337;6.479979;0.511681;0.043856;0.860200;-1.742981;0.039284
