time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;0.25;0.75;0.008
0.001037;-1.58004e-08;-1.1933e-08;-0.0407928;0.25;0.75;0.008
0.002073;1.25978e-08;-1.06466e-07;-0.00400358;0.25;0.75;0.008
0.003033;-1.50634e-08;-4.78818e-07;-0.0116046;0.25;0.75;0.008
0.004068;2.9657e-07;7.80764e-07;-0.000785115;0.25;0.75;0.008
0.005029;-1.39888e-07;-8.50072e-08;0.00180341;0.25;0.75;0.008
0.006064;-9.07201e-06;4.02556e-06;-0.000677166;0.25;0.75;0.008
0.007023;-0.000133798;6.21323e-05;0.00154227;0.25;0.75;0.008
0.008058;-0.00108801;0.00052204;-0.000404189;0.25;0.75;0.008
0.009017;-0.00411055;0.00195753;0.00408196;0.25;0.75;0.008
0.010051;-0.00992663;0.00437381;0.00936355;0.25;0.75;0.008
0.011009;-0.015222;0.00562946;0.0086196;0.25;0.75;0.008
0.012042;-0.0190669;0.00518103;0.000379367;0.25;0.75;0.008
0.013073;-0.020857;0.00347953;-0.00782365;0.25;0.75;0.008
0.014031;-0.0198853;0.000449946;-0.0175164;0.25;0.75;0.008
0.015062;-0.0167079;-0.00320643;-0.028677;0.25;0.75;0.008
0.016018;-0.0126837;-0.0055088;-0.0245706;0.25;0.75;0.008
0.017048;-0.00962136;-0.0055625;0.00077675;0.25;0.75;0.008
0.018004;-0.0096346;-0.00354469;0.0235655;0.25;0.75;0.008
0.019033;-0.0111919;-0.00109614;0.0212391;0.25;0.75;0.008
0.020062;-0.0125995;0.00111416;0.00391614;0.25;0.75;0.008
0.021017;-0.0128629;0.00186053;-0.00533044;0.25;0.75;0.008
0.022045;-0.01271;0.001897;-0.00791901;0.25;0.75;0.008
0.023072;-0.0115411;0.00184053;-0.00641369;0.25;0.75;0.008
0.024026;-0.00943654;0.00148588;-0.00306368;0.25;0.75;0.008
0.025053;-0.00627186;0.00116384;-0.00122648;0.25;0.75;0.008
0.026006;-0.00296673;0.000766155;-1.5397e-05;0.25;0.75;0.008
0.027033;0.000389481;0.000157246;0.000865137;0.25;0.75;0.008
0.028060;0.00302525;-0.000356678;0.00124237;0.25;0.75;0.008
0.029012;0.00487096;-0.000656585;0.00377055;0.25;0.75;0.008
0.030037;0.00636392;-0.000790055;0.00677426;0.25;0.75;0.008
0.031063;0.00768345;-0.00123032;0.0100443;0.25;0.75;0.008
0.032014;0.0092042;-0.00252963;0.00894148;0.25;0.75;0.008
0.033039;0.0110681;-0.00411744;-0.000626904;0.25;0.75;0.008
0.034063;0.012849;-0.00445877;-0.0113221;0.25;0.75;0.008
0.035015;0.01344;-0.00276251;-0.0111343;0.25;0.75;0.008
0.036040;0.0127834;0.000374572;0.000135926;0.25;0.75;0.008
0.037064;0.0110585;0.00356683;0.00814025;0.25;0.75;0.008
0.038016;0.00928595;0.00554689;0.00777072;0.25;0.75;0.008
0.039040;0.00735405;0.00630431;0.00629524;0.25;0.75;0.008
0.040062;0.00559693;0.0055206;0.00588846;0.25;0.75;0.008
0.041011;0.00421986;0.00368321;0.00341634;0.25;0.75;0.008
0.042032;0.00300307;0.00130139;0.000577032;0.25;0.75;0.008
0.043053;0.0019153;-0.000921285;-2.09152e-05;0.25;0.75;0.008
0.044002;0.00094726;-0.00258955;-0.000558373;0.25;0.75;0.008
0.045023;-2.8379e-05;-0.00383575;-0.00159704;0.25;0.75;0.008
0.046044;-0.00103794;-0.00412725;-0.0026324;0.25;0.75;0.008
0.047065;-0.00207099;-0.00314975;-0.00460831;0.25;0.75;0.008
0.048012;-0.00323785;-0.00112889;-0.0050583;0.25;0.75;0.008
0.049032;-0.00458767;0.00163251;-0.00171636;0.25;0.75;0.008
