dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_f0684375_dp0004_dp0004;OK;0.002944278859075731;7.790632945904565;0.0906578626099248;14.709186750629689;2374.6758842286245;0.0;0.127842;9.999026;9500;8152156;1557.3257789611816;119.76825714111328;89.03429035743078
