dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_fix_f0665_dp0004_dp0004;OK;0.006160723171836702;8.10556257852908;0.0886765564565968;14.634906713225062;2372.926569209001;0.0;0.124837;9.999024;9500;8152156;1557.3257789611816;119.76825714111328;88.82805718978246
