dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.005;conv_edge_f0685_full_dp0005;OK;0.005324456216366173;3.870077532629497;0.09999977830475426;10.50636291273531;10523.204966179504;0.819887327381025;0.0711947;displacement_only;FALLO;0.50001;True;False;V05;hmax03;9.99901;9500;4691009;937.5024528503418;110.27845001220703;48.75042939186096
0.004;conv_edge_f0685_full_dp0004;OK;0.010343222370228791;5.577916100687739;0.09999977830475426;16.478676944794444;2806.142559650168;0.760931106646193;0.0681804;displacement_only;FALLO;0.500036;True;True;V05;hmax03;9.999036;9500;8152043;1557.2743377685547;119.73717498779297;89.72851169109344
0.003;conv_edge_f0685_full_dp0003;OK;0.0037975072086827905;4.759904150549482;0.10000052766360785;8.246558916542098;10741.719666077355;0.7612354979952262;0.0681774;displacement_only;ESTABLE;0.500009;False;False;V05;hmax03;9.999001;9500;17525854;3338.543342590332;248.04215240478516;249.94522610902786
