dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_f0675_dp0004_dp0004;OK;0.0050929133116522345;7.864142345816151;0.08867347919755941;14.485448939183764;2371.6377914428667;0.0;0.128129;9.999034;9500;8152156;1557.3257789611816;119.76825714111328;88.79027336041132
