dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;criterion_mode;criterion_class;criterion_reference_time_s;moved;rotated;flow_gauge_id;water_gauge_id;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.005;conv_edge_f0681_full_dp0005;OK;0.005966332541855003;4.288410856233305;0.09999977830475426;12.002363171330053;10523.204966179504;0.807964228797909;0.0715006;displacement_only;FALLO;0.50001;True;False;V05;hmax03;9.999017;9500;4691009;937.5024528503418;110.27845001220703;47.77166832685471
0.004;conv_edge_f0681_full_dp0004;OK;0.0073645597967564105;5.360154842943011;0.09999977830475426;16.462801349736928;2799.050657441733;0.7597786178542205;0.0680779;displacement_only;FALLO;0.500036;True;True;V05;hmax03;9.999012;9500;8152043;1557.2743377685547;119.73717498779297;89.10643757979075
0.003;conv_edge_f0681_full_dp0003;OK;0.004296291074869367;5.203381145335124;0.09999768094310987;8.352211079012312;10752.83374056948;0.7298531669072721;0.0682437;displacement_only;ESTABLE;0.500009;False;True;V05;hmax03;9.999014;9500;17525854;3338.452796936035;247.95160675048828;249.0064907948176
0.002;conv_edge_f0681_full_dp0002;OK;0.0018363357536135218;7.123978925154969;0.06985363975484742;8.401850054810607;12983.959338006262;0.7402254802030594;0.0649188;displacement_only;ESTABLE;0.500003;False;True;V05;hmax03;9.999018;9500;51862438;9907.530849456787;762.1535110473633;1134.1026217023532
