dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.003;frontier003_f0680_dp0003;OK;0.008121461075446706;5.864659461299195;0.09999668220496118;8.37318304000032;10755.302259345484;0.0;0.130532;9.999014;9500;17525854;3338.452796936035;247.95160675048828;249.65334692001343
