dp;case_name;status;max_displacement_m;max_rotation_deg;max_velocity_ms;max_sph_force_N;max_contact_force_N;max_flow_velocity_ms;max_water_height_m;sim_time_s;n_timesteps;n_particles;mem_gpu_mb;mem_gpu_cells_mb;tiempo_min
0.004;scout_fix3_f0710_dp0004_dp0004;OK;0.005081365466092303;4.794354936697507;0.09999977830475426;16.442066994891487;2906.72842605669;0.0;0.126957;9.999003;9500;8152043;1557.2743377685547;119.73717498779297;89.04471569458643
