Time;Body_BLIR_fx;fy;fz;mx;my;mz;cfx;cfy;cfz;cmx;cmy;cmz;Body_beach_fx;fy;fz;mx;my;mz;cfx;cfy;cfz;cmx;cmy;cmz;
0.500009;0;0;-9.81;0;0;0;-334.464;-98.5797;10747.9;15.2059;11.2172;-0.110407;0;0;0;0;0;0;334.464;98.5797;-10747.9;-5521.05;69643;467.643;
0.501005;0;0;-9.81;0;0;0;0.0356724;-0.00981969;9.72776;0.00271546;0.0020985;0.000239468;0;0;0;0;0;0;-0.0356724;0.00981969;-9.72776;-4.98254;63.0263;0.0816455;
0.502004;0;0;-9.81;0;0;0;-0.0180469;0.0144789;9.8385;-0.000862447;-0.0013193;-0.000126037;0;0;0;0;0;0;0.0180469;-0.0144789;-9.8385;-5.0346;63.7495;-0.102926;
0.503007;0;0;-9.81;0;0;0;1.17984;-0.522864;8.73176;0.060797;0.0942752;0.00493014;0;0;0;0;0;0;-1.17984;0.522864;-8.73176;-4.55299;56.4311;3.98684;
0.50401;0;0;-9.81;0;0;0;1.51853;-0.689129;7.8872;0.0794902;0.117871;0.00668832;0;0;0;0;0;0;-1.51853;0.689129;-7.8872;-4.1467;50.9202;5.23573;
0.505013;0;0;-9.81;0;0;0;1.58639;-0.692258;7.73797;0.0788436;0.122213;0.00593895;0;0;0;0;0;0;-1.58639;0.692258;-7.73797;-4.06987;49.9458;5.29149;
0.506016;0;0;-9.81;0;0;0;-0.107249;-1.75749;3.80999;0.201814;-0.0101229;0.00101144;0;0;0;0;0;0;0.107249;1.75749;-3.80999;-2.22881;24.7011;11.3315;
0.507018;0;0;-9.81;0;0;0;-0.1078;-1.75529;3.8103;0.201906;-0.0100967;0.00106103;0;0;0;0;0;0;0.1078;1.75529;-3.8103;-2.22893;24.7032;11.317;
0.508021;0;0;-9.81;0;0;0;2.52614;-0.95502;4.39803;0.0679158;0.145954;-0.0073159;0;0;0;0;0;0;-2.52614;0.95502;-4.39803;-2.36089;28.24;7.48829;
0.509024;0;0;-9.81;0;0;0;1.37219;-1.4177;3.13343;0.174343;0.000711504;-0.0760264;0;0;0;0;0;0;-1.37219;1.4177;-3.13343;-1.84088;20.2412;9.9642;
0.510027;0;0;-9.81;0;0;0;0.565393;-1.79359;3.9316;0.191822;0.0505707;-0.00451516;0;0;0;0;0;0;-0.565393;1.79359;-3.9316;-2.28312;25.3989;11.9153;
0.511002;0;0;-9.81;0;0;0;0.562232;-1.78428;3.92707;0.191836;0.0506125;-0.00446885;0;0;0;0;0;0;-0.562232;1.78428;-3.92707;-2.28031;25.3697;11.8533;
0.512005;0;0;-9.81;0;0;0;0.269993;-1.77896;3.57051;0.195809;0.0257238;-0.00199004;0;0;0;0;0;0;-0.269993;1.77896;-3.57051;-2.10175;23.0971;11.6668;
0.513007;0;0;-9.81;0;0;0;0.267619;-1.76786;3.56878;0.196037;0.0257959;-0.00192215;0;0;0;0;0;0;-0.267619;1.76786;-3.56878;-2.10048;23.086;11.5935;
0.51401;0;0;-9.81;0;0;0;0.52743;-2.10136;3.27991;0.18037;0.0375738;-0.0049321;0;0;0;0;0;0;-0.52743;2.10136;-3.27991;-1.95177;21.191;13.8904;
