nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
9791;0.500010;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.019321;-0.000280;0.091670;6.477350;0.495977;0.074012;-0.033506;-0.476906;-0.006473
9811;0.501030;0.000050;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020277;0.000357;0.097724;6.477329;0.495977;0.074112;-0.019078;-0.501477;-0.001700
9831;0.502038;0.000050;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020629;0.000363;0.097626;6.477309;0.495978;0.074210;-0.019191;-0.518621;-0.002321
9851;0.503051;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020959;0.000375;0.097561;6.477288;0.495978;0.074309;-0.019851;-0.536520;-0.002401
9870;0.504018;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021275;0.000545;0.096983;6.477267;0.495978;0.074403;-0.028909;-0.553039;-0.002295
9890;0.505039;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021743;0.000373;0.096088;6.477245;0.495979;0.074502;-0.019619;-0.580049;-0.001991
9909;0.506010;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022249;0.000304;0.095584;6.477224;0.495979;0.074595;-0.015813;-0.607700;-0.002057
9929;0.507032;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022700;0.000372;0.092450;6.477201;0.495979;0.074690;-0.019486;-0.645601;-0.001865
9948;0.508003;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023455;0.000073;0.090639;6.477178;0.495980;0.074779;-0.003629;-0.693478;-0.000600
9968;0.509025;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024529;-0.000015;0.088605;6.477154;0.495980;0.074871;-0.000868;-0.750404;0.002162
9988;0.510047;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.025571;-0.000474;0.086045;6.477128;0.495980;0.074960;0.023290;-0.813526;0.003567
10007;0.511018;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.026875;-0.000517;0.084825;6.477103;0.495979;0.075043;0.025401;-0.887232;0.003891
10027;0.512040;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.027966;-0.000955;0.082289;6.477075;0.495978;0.075129;0.047865;-0.956130;0.006013
10046;0.513011;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.029077;-0.001413;0.079653;6.477047;0.495977;0.075207;0.071637;-1.025798;0.007997
10066;0.514033;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.029719;-0.001561;0.073833;6.477017;0.495976;0.075285;0.078540;-1.076294;0.008360
10085;0.515003;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.031320;-0.001695;0.071584;6.476987;0.495974;0.075356;0.085384;-1.170239;0.009090
10105;0.516025;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.032938;-0.001762;0.068934;6.476954;0.495972;0.075428;0.088300;-1.266098;0.009774
10125;0.517047;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.033848;-0.002104;0.063001;6.476920;0.495971;0.075495;0.100451;-1.324729;0.013630
10144;0.518018;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.035532;-0.002260;0.060202;6.476887;0.495968;0.075554;0.108095;-1.425590;0.014667
10164;0.519040;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.036420;-0.003377;0.054757;6.476850;0.495966;0.075613;0.166348;-1.492594;0.018340
10183;0.520011;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.038114;-0.003604;0.051614;6.476813;0.495962;0.075665;0.177919;-1.596427;0.019616
10203;0.521032;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.039885;-0.003842;0.048300;6.476774;0.495958;0.075716;0.190133;-1.705872;0.020960
10222;0.522003;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.040454;-0.004800;0.041007;6.476735;0.495954;0.075759;0.233760;-1.737797;0.025117
10242;0.523026;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.041955;-0.005234;0.037011;6.476693;0.495949;0.075798;0.251284;-1.850124;0.030703
10262;0.524047;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.043668;-0.005615;0.032888;6.476649;0.495944;0.075834;0.272008;-1.957616;0.031856
10281;0.525018;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.044127;-0.006990;0.026375;6.476606;0.495937;0.075862;0.346061;-2.003702;0.035026
10301;0.526040;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.044614;-0.007156;0.018747;6.476561;0.495930;0.075886;0.349335;-2.054337;0.039274
10320;0.527010;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.044777;-0.007856;0.010364;6.476517;0.495923;0.075899;0.384952;-2.074086;0.037160
10340;0.528032;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.045308;-0.009272;0.002917;6.476471;0.495914;0.075906;0.467275;-2.117071;0.037512
10359;0.529003;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.045799;-0.010597;-0.004164;6.476427;0.495904;0.075905;0.545504;-2.158024;0.037751
10379;0.530025;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.046300;-0.011966;-0.011626;6.476380;0.495893;0.075897;0.627787;-2.201213;0.037895
10399;0.531037;0.000050;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.046710;-0.013100;-0.019400;6.476333;0.495880;0.075881;0.697145;-2.237702;0.037896
10419;0.532047;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.046488;-0.013043;-0.028929;6.476286;0.495867;0.075857;0.709757;-2.248974;0.034163
10438;0.533007;0.000051;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.046397;-0.013036;-0.038196;6.476241;0.495854;0.075824;0.715479;-2.253595;0.032064
