nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
13570;0.500036;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.012758;-0.009623;0.083929;6.480300;0.511875;0.043459;0.577736;-0.441609;0.027988
13597;0.501027;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.013884;-0.011091;0.086833;6.480286;0.511864;0.043546;0.617607;-0.531688;0.031138
13624;0.502017;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.014587;-0.011969;0.085779;6.480272;0.511853;0.043632;0.666966;-0.574176;0.033627
13651;0.503008;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015288;-0.012845;0.084722;6.480257;0.511840;0.043716;0.716369;-0.616711;0.036118
13679;0.504035;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016014;-0.013753;0.083622;6.480241;0.511827;0.043802;0.767642;-0.660849;0.038703
13706;0.505025;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016712;-0.014626;0.082557;6.480225;0.511813;0.043885;0.817132;-0.703453;0.041198
13733;0.506015;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017271;-0.015119;0.076315;6.480208;0.511798;0.043963;0.831897;-0.733184;0.036972
13760;0.507004;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.018920;-0.014600;0.070109;6.480191;0.511783;0.044036;0.804688;-0.840333;0.035697
13788;0.508031;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020461;-0.014789;0.065051;6.480170;0.511768;0.044105;0.810289;-0.937148;0.038093
13815;0.509021;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021629;-0.015911;0.062313;6.480149;0.511753;0.044168;0.873404;-1.010143;0.041060
13842;0.510011;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023130;-0.016118;0.057351;6.480127;0.511737;0.044227;0.880405;-1.105507;0.043538
13869;0.511001;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024446;-0.016859;0.053597;6.480104;0.511721;0.044282;0.922979;-1.190282;0.045668
