#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
sc_003;mcndu7fj-DualSPHysics5 v5.4.355 (08-04-2025);03-04-2026 22:17:11;3,305,482;1652.205566;165.219589;1652.890015;297,551,332;723,043,120;111,817,704;166,656;;10.000058;2;0;3,305,482;734,604;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;sc_003 - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);1,932,382;1,927,129;0.005000;0.006495;0;0;0.68448;21.1031;1.23138;179.277;27.4716;155.68;0;38.761;0;473.891;0;47.5331;65.0289;0;0;0;0.0218881;0.112076;618.558;0;0;19.458;0
