nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
18429;0.500009;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002734;-0.001033;0.097060;6.479400;0.511875;0.042958;0.076122;0.079168;0.000118
18466;0.501005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004939;-0.000084;0.099982;6.479395;0.511874;0.043058;0.004652;0.003401;0.000244
18503;0.502004;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004986;-0.000004;0.099868;6.479390;0.511874;0.043158;0.000239;0.000331;0.000008
18540;0.503007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.004115;-0.000390;0.099072;6.479386;0.511874;0.043258;0.021859;0.047095;0.001081
18577;0.504010;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.002717;-0.001033;0.096994;6.479382;0.511874;0.043356;0.057476;0.118482;0.002953
18614;0.505013;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.001156;-0.001673;0.094869;6.479380;0.511872;0.043452;0.091916;0.198152;0.004238
18651;0.506016;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.000528;-0.002975;0.090557;6.479380;0.511870;0.043546;0.163878;0.229832;0.005158
18688;0.507018;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.000319;-0.004472;0.085609;6.479380;0.511866;0.043634;0.246145;0.260420;0.010027
18725;0.508021;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.001625;-0.005739;0.079785;6.479380;0.511861;0.043717;0.305272;0.311778;0.011646
18762;0.509024;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.002759;-0.006723;0.073567;6.479383;0.511855;0.043794;0.361351;0.365973;0.012950
18799;0.510027;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.003272;-0.008589;0.067562;6.479386;0.511847;0.043865;0.453813;0.394698;0.011163
18835;0.511002;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.003822;-0.010337;0.061829;6.479389;0.511838;0.043928;0.544205;0.427820;0.009870
18872;0.512005;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004174;-0.011943;0.055411;6.479393;0.511827;0.043986;0.630600;0.450110;0.009116
18909;0.513007;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004443;-0.013719;0.049152;6.479398;0.511814;0.044039;0.725346;0.467420;0.008517
18946;0.514010;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004746;-0.014759;0.041037;6.479402;0.511799;0.044084;0.769892;0.479210;0.006996
18983;0.515013;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.004967;-0.015658;0.032801;6.479407;0.511784;0.044121;0.813514;0.491963;0.006492
19020;0.516015;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.005022;-0.015748;0.023121;6.479412;0.511768;0.044149;0.817254;0.497032;0.007057
19057;0.517014;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.006037;-0.016927;0.015678;6.479418;0.511752;0.044168;0.875297;0.570049;0.008050
19094;0.518011;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.007131;-0.018021;0.008256;6.479424;0.511734;0.044180;0.934174;0.641813;0.006260
19131;0.519013;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.008234;-0.019109;0.000784;6.479432;0.511716;0.044184;0.993370;0.713742;0.004227
19168;0.520016;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.008987;-0.019859;-0.007434;6.479441;0.511696;0.044181;1.036130;0.761497;0.002075
19205;0.521019;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.009519;-0.020435;-0.016081;6.479450;0.511676;0.044169;1.068551;0.799139;0.001494
19242;0.522022;0.000027;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;0.010480;-0.021427;-0.023819;6.479460;0.511655;0.044149;1.125520;0.869102;0.000515
