time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;-3.40282e+38;12;0.5;0.35
0.001042;-3.40282e+38;12;0.5;0.35
0.002038;-3.40282e+38;12;0.5;0.35
0.003033;-3.40282e+38;12;0.5;0.35
0.004028;-3.40282e+38;12;0.5;0.35
0.005023;-3.40282e+38;12;0.5;0.35
0.006017;-3.40282e+38;12;0.5;0.35
0.007012;-3.40282e+38;12;0.5;0.35
0.008007;-3.40282e+38;12;0.5;0.35
0.009001;-3.40282e+38;12;0.5;0.35
0.010041;-3.40282e+38;12;0.5;0.35
0.011035;-3.40282e+38;12;0.5;0.35
0.012028;-3.40282e+38;12;0.5;0.35
0.013021;-3.40282e+38;12;0.5;0.35
0.014014;-3.40282e+38;12;0.5;0.35
0.015007;-3.40282e+38;12;0.5;0.35
0.016044;-3.40282e+38;12;0.5;0.35
0.017036;-3.40282e+38;12;0.5;0.35
0.018027;-3.40282e+38;12;0.5;0.35
0.019018;-3.40282e+38;12;0.5;0.35
0.020009;-3.40282e+38;12;0.5;0.35
0.021044;-3.40282e+38;12;0.5;0.35
0.022034;-3.40282e+38;12;0.5;0.35
0.023023;-3.40282e+38;12;0.5;0.35
0.024013;-3.40282e+38;12;0.5;0.35
0.025002;-3.40282e+38;12;0.5;0.35
0.026037;-3.40282e+38;12;0.5;0.35
0.027026;-3.40282e+38;12;0.5;0.35
0.028015;-3.40282e+38;12;0.5;0.35
0.029004;-3.40282e+38;12;0.5;0.35
0.030038;-3.40282e+38;12;0.5;0.35
0.031027;-3.40282e+38;12;0.5;0.35
0.032015;-3.40282e+38;12;0.5;0.35
0.033002;-3.40282e+38;12;0.5;0.35
0.034033;-3.40282e+38;12;0.5;0.35
0.035018;-3.40282e+38;12;0.5;0.35
0.036002;-3.40282e+38;12;0.5;0.35
0.037031;-3.40282e+38;12;0.5;0.35
0.038016;-3.40282e+38;12;0.5;0.35
0.039000;-3.40282e+38;12;0.5;0.35
0.040029;-3.40282e+38;12;0.5;0.35
0.041013;-3.40282e+38;12;0.5;0.35
0.042039;-3.40282e+38;12;0.5;0.35
0.043020;-3.40282e+38;12;0.5;0.35
0.044002;-3.40282e+38;12;0.5;0.35
0.045029;-3.40282e+38;12;0.5;0.35
0.046012;-3.40282e+38;12;0.5;0.35
0.047039;-3.40282e+38;12;0.5;0.35
0.048020;-3.40282e+38;12;0.5;0.35
0.049001;-3.40282e+38;12;0.5;0.35
0.050027;-3.40282e+38;12;0.5;0.35
0.051008;-3.40282e+38;12;0.5;0.35
0.052034;-3.40282e+38;12;0.5;0.35
0.053014;-3.40282e+38;12;0.5;0.35
0.054036;-3.40282e+38;12;0.5;0.35
0.055013;-3.40282e+38;12;0.5;0.35
0.056034;-3.40282e+38;12;0.5;0.35
0.057002;-3.40282e+38;12;0.5;0.35
0.058014;-3.40282e+38;12;0.5;0.35
0.059032;-3.40282e+38;12;0.5;0.35
0.060010;-3.40282e+38;12;0.5;0.35
0.061033;-3.40282e+38;12;0.5;0.35
0.062013;-3.40282e+38;12;0.5;0.35
0.063034;-3.40282e+38;12;0.5;0.35
0.064012;-3.40282e+38;12;0.5;0.35
0.065035;-3.40282e+38;12;0.5;0.35
0.066013;-3.40282e+38;12;0.5;0.35
0.067033;-3.40282e+38;12;0.5;0.35
0.068008;-3.40282e+38;12;0.5;0.35
0.069030;-3.40282e+38;12;0.5;0.35
0.070007;-3.40282e+38;12;0.5;0.35
0.071029;-3.40282e+38;12;0.5;0.35
0.072005;-3.40282e+38;12;0.5;0.35
0.073025;-3.40282e+38;12;0.5;0.35
0.074041;-3.40282e+38;12;0.5;0.35
0.075010;-3.40282e+38;12;0.5;0.35
0.076015;-3.40282e+38;12;0.5;0.35
0.077012;-3.40282e+38;12;0.5;0.35
0.078015;-3.40282e+38;12;0.5;0.35
0.079032;-3.40282e+38;12;0.5;0.35
0.080007;-3.40282e+38;12;0.5;0.35
0.081027;-3.40282e+38;12;0.5;0.35
0.082044;-3.40282e+38;12;0.5;0.35
0.083014;-3.40282e+38;12;0.5;0.35
0.084027;-3.40282e+38;12;0.5;0.35
0.085040;-3.40282e+38;12;0.5;0.35
0.086011;-3.40282e+38;12;0.5;0.35
0.087030;-3.40282e+38;12;0.5;0.35
0.088006;-3.40282e+38;12;0.5;0.35
0.089028;-3.40282e+38;12;0.5;0.35
0.090019;-3.40282e+38;12;0.5;0.35
0.091022;-3.40282e+38;12;0.5;0.35
0.092033;-3.40282e+38;12;0.5;0.35
0.093003;-3.40282e+38;12;0.5;0.35
0.094014;-3.40282e+38;12;0.5;0.35
0.095030;-3.40282e+38;12;0.5;0.35
0.096003;-3.40282e+38;12;0.5;0.35
0.097019;-3.40282e+38;12;0.5;0.35
0.098033;-3.40282e+38;12;0.5;0.35
0.099002;-3.40282e+38;12;0.5;0.35
0.100013;-3.40282e+38;12;0.5;0.35
0.101025;-3.40282e+38;12;0.5;0.35
0.102040;-3.40282e+38;12;0.5;0.35
0.103010;-3.40282e+38;12;0.5;0.35
0.104025;-3.40282e+38;12;0.5;0.35
0.105038;-3.40282e+38;12;0.5;0.35
0.106038;-3.40282e+38;12;0.5;0.35
0.107040;-3.40282e+38;12;0.5;0.35
0.108030;-3.40282e+38;12;0.5;0.35
0.109017;-3.40282e+38;12;0.5;0.35
0.110012;-3.40282e+38;12;0.5;0.35
0.111015;-3.40282e+38;12;0.5;0.35
0.112028;-3.40282e+38;12;0.5;0.35
0.113042;-3.40282e+38;12;0.5;0.35
0.114015;-3.40282e+38;12;0.5;0.35
0.115033;-3.40282e+38;12;0.5;0.35
0.116006;-3.40282e+38;12;0.5;0.35
0.117023;-3.40282e+38;12;0.5;0.35
0.118037;-3.40282e+38;12;0.5;0.35
0.119011;-3.40282e+38;12;0.5;0.35
0.120026;-3.40282e+38;12;0.5;0.35
0.121038;-3.40282e+38;12;0.5;0.35
0.122006;-3.40282e+38;12;0.5;0.35
0.123020;-3.40282e+38;12;0.5;0.35
0.124029;-3.40282e+38;12;0.5;0.35
0.125044;-3.40282e+38;12;0.5;0.35
0.126016;-3.40282e+38;12;0.5;0.35
