time [s];velx [m/s];vely [m/s];velz [m/s];posx [m];posy [m];posz [m]
0.000000;0;0;0;2.5;0.25;0.006
0.001042;0;0;0;2.5;0.25;0.006
0.002038;0;0;0;2.5;0.25;0.006
0.003033;0;0;0;2.5;0.25;0.006
0.004028;0;0;0;2.5;0.25;0.006
0.005023;0;0;0;2.5;0.25;0.006
0.006017;0;0;0;2.5;0.25;0.006
0.007012;0;0;0;2.5;0.25;0.006
0.008007;0;0;0;2.5;0.25;0.006
0.009001;0;0;0;2.5;0.25;0.006
0.010041;0;0;0;2.5;0.25;0.006
0.011035;0;0;0;2.5;0.25;0.006
0.012028;0;0;0;2.5;0.25;0.006
0.013021;0;0;0;2.5;0.25;0.006
0.014014;0;0;0;2.5;0.25;0.006
0.015007;0;0;0;2.5;0.25;0.006
0.016044;0;0;0;2.5;0.25;0.006
0.017036;0;0;0;2.5;0.25;0.006
0.018027;0;0;0;2.5;0.25;0.006
0.019018;0;0;0;2.5;0.25;0.006
0.020009;0;0;0;2.5;0.25;0.006
0.021044;0;0;0;2.5;0.25;0.006
0.022034;0;0;0;2.5;0.25;0.006
0.023023;0;0;0;2.5;0.25;0.006
0.024013;0;0;0;2.5;0.25;0.006
0.025002;0;0;0;2.5;0.25;0.006
0.026037;0;0;0;2.5;0.25;0.006
0.027026;0;0;0;2.5;0.25;0.006
0.028015;0;0;0;2.5;0.25;0.006
0.029004;0;0;0;2.5;0.25;0.006
0.030038;0;0;0;2.5;0.25;0.006
0.031027;0;0;0;2.5;0.25;0.006
0.032015;0;0;0;2.5;0.25;0.006
0.033002;0;0;0;2.5;0.25;0.006
0.034033;0;0;0;2.5;0.25;0.006
0.035018;0;0;0;2.5;0.25;0.006
0.036002;0;0;0;2.5;0.25;0.006
0.037031;0;0;0;2.5;0.25;0.006
0.038016;0;0;0;2.5;0.25;0.006
0.039000;0;0;0;2.5;0.25;0.006
0.040029;0;0;0;2.5;0.25;0.006
0.041013;0;0;0;2.5;0.25;0.006
0.042039;0;0;0;2.5;0.25;0.006
0.043020;0;0;0;2.5;0.25;0.006
0.044002;0;0;0;2.5;0.25;0.006
0.045029;0;0;0;2.5;0.25;0.006
0.046012;0;0;0;2.5;0.25;0.006
0.047039;0;0;0;2.5;0.25;0.006
0.048020;0;0;0;2.5;0.25;0.006
0.049001;0;0;0;2.5;0.25;0.006
0.050027;0;0;0;2.5;0.25;0.006
0.051008;0;0;0;2.5;0.25;0.006
0.052034;0;0;0;2.5;0.25;0.006
0.053014;0;0;0;2.5;0.25;0.006
0.054036;0;0;0;2.5;0.25;0.006
0.055013;0;0;0;2.5;0.25;0.006
0.056034;0;0;0;2.5;0.25;0.006
0.057002;0;0;0;2.5;0.25;0.006
0.058014;0;0;0;2.5;0.25;0.006
0.059032;0;0;0;2.5;0.25;0.006
0.060010;0;0;0;2.5;0.25;0.006
0.061033;0;0;0;2.5;0.25;0.006
0.062013;0;0;0;2.5;0.25;0.006
0.063034;0;0;0;2.5;0.25;0.006
0.064012;0;0;0;2.5;0.25;0.006
0.065035;0;0;0;2.5;0.25;0.006
0.066013;0;0;0;2.5;0.25;0.006
0.067033;0;0;0;2.5;0.25;0.006
0.068008;0;0;0;2.5;0.25;0.006
0.069030;0;0;0;2.5;0.25;0.006
0.070007;0;0;0;2.5;0.25;0.006
0.071029;0;0;0;2.5;0.25;0.006
0.072005;0;0;0;2.5;0.25;0.006
0.073025;0;0;0;2.5;0.25;0.006
0.074041;0;0;0;2.5;0.25;0.006
0.075010;0;0;0;2.5;0.25;0.006
0.076015;0;0;0;2.5;0.25;0.006
0.077012;0;0;0;2.5;0.25;0.006
0.078015;0;0;0;2.5;0.25;0.006
0.079032;0;0;0;2.5;0.25;0.006
0.080007;0;0;0;2.5;0.25;0.006
0.081027;0;0;0;2.5;0.25;0.006
0.082044;0;0;0;2.5;0.25;0.006
0.083014;0;0;0;2.5;0.25;0.006
0.084027;0;0;0;2.5;0.25;0.006
0.085040;0;0;0;2.5;0.25;0.006
0.086011;0;0;0;2.5;0.25;0.006
0.087030;0;0;0;2.5;0.25;0.006
0.088006;0;0;0;2.5;0.25;0.006
0.089028;0;0;0;2.5;0.25;0.006
0.090019;0;0;0;2.5;0.25;0.006
0.091022;0;0;0;2.5;0.25;0.006
0.092033;0;0;0;2.5;0.25;0.006
0.093003;0;0;0;2.5;0.25;0.006
0.094014;0;0;0;2.5;0.25;0.006
0.095030;0;0;0;2.5;0.25;0.006
