#RunName;Rcode-VersionInfo;DateTime;Np;TSimul;TSeg;TTotal;MemCpu;MemGpu;MemGpuCells;Steps;GPIPS;PhysicalTime;PartFiles;PartsOut;MaxParticles;MaxCells;Hardware;RunMode;Configuration;Nbound;Nfixed;Dp;H;PartsOutRho;PartsOutVel;VA-Init;NL-Limits;NL-PreSort;NL-RadixSort;NL-CellBegin;NL-SortData;NL-OutCheck;CF-PreForces;CF-PreMDBC;CF-Forces;SU-Shifting;SU-ComputeStep;SU-Floating;SU-Motion;SU-Periodic;SU-ResizeNp;SU-DownData;SU-SavePart;SU-Chrono;SU-Moorings;SU-InOut;SU-Gauges;SU-FlexStruc
gp_001;kiaba1pt-DualSPHysics5 v5.4.355 (08-04-2025);25-03-2026 20:42:28;54,456,175;77701.289062;7770.125977;77706.515625;4,901,113,702;10,841,354,776;772,355,208;551,900;;10.000004;2;0;54,456,175;44,698,500;Gpu_0="NVIDIA GeForce RTX 5090";CellsFull - Pos-Cell - Single-GPU;gp_001 - 3D - DBC - Symplectic - Wendland - Visco_Artificial(0.05b0) - DDT2(0.1) - Ft-CHRONO - RhopOut(700-1300);8,640,175;8,617,100;0.003000;0.003897;0;0;5.22965;378.562;5.02923;7408.87;353.123;8990.97;0;1700.09;0;50610.5;0;3344.89;3125.59;0;0;0;0.525034;1.72424;1701.03;0;0;70.5915;0
