nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
13481;0.500006;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021248;0.000067;0.092706;6.480890;0.487193;0.089886;-0.024776;-0.407517;-0.004550
13508;0.501006;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021956;0.000009;0.097965;6.480868;0.487193;0.089984;-0.000465;-0.419521;-0.000243
13535;0.502006;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022165;0.000010;0.097934;6.480846;0.487193;0.090081;-0.000478;-0.430714;-0.000249
13562;0.503006;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022361;0.000236;0.097263;6.480824;0.487193;0.090179;-0.013167;-0.442275;-0.001060
13589;0.504005;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.022679;0.000178;0.096847;6.480801;0.487193;0.090276;-0.009270;-0.462012;-0.001447
13616;0.505005;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023076;0.000276;0.095493;6.480778;0.487194;0.090373;-0.006259;-0.481304;-0.000442
13643;0.506005;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023708;-0.000063;0.094355;6.480755;0.487193;0.090467;0.003682;-0.517718;-0.000558
13670;0.507003;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024435;-0.000068;0.093996;6.480731;0.487193;0.090561;0.003963;-0.557203;-0.000601
13698;0.508031;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.025184;-0.000073;0.093625;6.480705;0.487193;0.090658;0.004253;-0.597917;-0.000645
13725;0.509022;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.025906;-0.000077;0.093266;6.480680;0.487193;0.090750;0.004532;-0.637219;-0.000687
13752;0.510021;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.026599;0.000394;0.091641;6.480654;0.487193;0.090842;-0.020612;-0.676678;-0.001366
13779;0.511015;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.027457;0.000421;0.091123;6.480627;0.487194;0.090933;-0.022037;-0.723613;-0.001461
13806;0.512014;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.028248;0.000405;0.089799;6.480599;0.487194;0.091024;-0.012921;-0.766997;-0.001086
13833;0.513014;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.029337;0.000207;0.088734;6.480570;0.487195;0.091113;-0.008522;-0.816720;-0.003826
13860;0.514013;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.030323;0.000220;0.088049;6.480540;0.487195;0.091201;-0.009077;-0.870185;-0.004077
13887;0.515013;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.031287;0.000258;0.087164;6.480510;0.487195;0.091289;-0.013674;-0.922501;-0.004495
13914;0.516013;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.032077;0.001107;0.084306;6.480478;0.487196;0.091374;-0.054996;-0.969933;-0.005951
13941;0.517013;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.033216;0.001178;0.083344;6.480445;0.487197;0.091458;-0.058537;-1.032392;-0.006334
13968;0.518012;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.034354;0.001248;0.082378;6.480412;0.487198;0.091541;-0.062089;-1.094902;-0.006718
13995;0.519012;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.035490;0.001318;0.081407;6.480377;0.487199;0.091623;-0.065627;-1.157499;-0.007102
14022;0.520011;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.036132;0.000844;0.077681;6.480341;0.487201;0.091702;-0.032165;-1.206859;-0.004192
14049;0.521010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.037336;0.000455;0.075298;6.480304;0.487201;0.091778;-0.019568;-1.271683;-0.005276
14076;0.522010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.038648;0.000481;0.073898;6.480266;0.487202;0.091853;-0.020698;-1.345389;-0.005582
14103;0.523010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.039436;0.001264;0.069917;6.480227;0.487202;0.091925;-0.079464;-1.398782;-0.008045
14130;0.524010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.040811;0.001707;0.068176;6.480187;0.487204;0.091994;-0.083833;-1.477779;-0.009314
14157;0.525010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.041727;0.001624;0.063931;6.480145;0.487206;0.092060;-0.050961;-1.534933;-0.007984
14184;0.526010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.043289;0.001202;0.061760;6.480103;0.487207;0.092123;-0.051518;-1.616958;-0.011889
14211;0.527010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.044783;0.001255;0.059755;6.480059;0.487208;0.092184;-0.054343;-1.701701;-0.012005
14238;0.528010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.046159;0.001518;0.057169;6.480013;0.487210;0.092242;-0.068331;-1.781353;-0.012362
14265;0.529010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.047227;0.001770;0.053373;6.479967;0.487211;0.092298;-0.108042;-1.847489;-0.014528
14292;0.530010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.048138;0.002807;0.049669;6.479919;0.487214;0.092349;-0.141336;-1.922166;-0.017392
14319;0.531010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.049260;0.002958;0.045370;6.479870;0.487217;0.092397;-0.117668;-1.991296;-0.017804
14346;0.532010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.049833;0.002208;0.039882;6.479821;0.487219;0.092439;-0.090585;-2.055740;-0.017796
14373;0.533010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.051208;0.002556;0.035982;6.479770;0.487222;0.092476;-0.120610;-2.137256;-0.015741
14400;0.534010;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.052705;0.002647;0.032865;6.479718;0.487224;0.092511;-0.122696;-2.232251;-0.016284
14427;0.535009;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.052985;0.002242;0.025294;6.479665;0.487227;0.092540;-0.058020;-2.271030;-0.014178
14454;0.536009;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.053557;0.002516;0.019538;6.479612;0.487229;0.092562;-0.115133;-2.339105;-0.016926
14481;0.537009;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.055096;0.002618;0.015960;6.479558;0.487231;0.092579;-0.120194;-2.441930;-0.017696
14508;0.538008;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.056140;0.002883;0.011040;6.479502;0.487234;0.092593;-0.137186;-2.523683;-0.018442
14535;0.539008;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.056208;0.002752;0.002059;6.479446;0.487237;0.092600;-0.096742;-2.541286;-0.017261
14562;0.540008;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.056208;0.002752;-0.007748;6.479390;0.487240;0.092597;-0.096782;-2.541284;-0.017266
