time [s];zmax [m];posx [m];posy [m];posz [m]
0.000000;-3.40282e+38;5.25;0.5;0.3
0.001023;-3.40282e+38;5.25;0.5;0.3
0.002043;-3.40282e+38;5.25;0.5;0.3
0.003064;-3.40282e+38;5.25;0.5;0.3
0.004086;-3.40282e+38;5.25;0.5;0.3
0.005105;-3.40282e+38;5.25;0.5;0.3
0.006126;-3.40282e+38;5.25;0.5;0.3
0.007021;-3.40282e+38;5.25;0.5;0.3
0.008041;-3.40282e+38;5.25;0.5;0.3
0.009062;-3.40282e+38;5.25;0.5;0.3
0.010084;-3.40282e+38;5.25;0.5;0.3
0.011104;-3.40282e+38;5.25;0.5;0.3
0.012123;-3.40282e+38;5.25;0.5;0.3
0.013016;-3.40282e+38;5.25;0.5;0.3
0.014037;-3.40282e+38;5.25;0.5;0.3
0.015056;-3.40282e+38;5.25;0.5;0.3
0.016076;-3.40282e+38;5.25;0.5;0.3
0.017096;-3.40282e+38;5.25;0.5;0.3
0.018114;-3.40282e+38;5.25;0.5;0.3
0.019005;-3.40282e+38;5.25;0.5;0.3
0.020024;-3.40282e+38;5.25;0.5;0.3
0.021043;-3.40282e+38;5.25;0.5;0.3
0.022061;-3.40282e+38;5.25;0.5;0.3
0.023079;-3.40282e+38;5.25;0.5;0.3
0.024097;-3.40282e+38;5.25;0.5;0.3
0.025114;-3.40282e+38;5.25;0.5;0.3
0.026004;-3.40282e+38;5.25;0.5;0.3
0.027021;-3.40282e+38;5.25;0.5;0.3
0.028038;-3.40282e+38;5.25;0.5;0.3
0.029055;-3.40282e+38;5.25;0.5;0.3
0.030071;-3.40282e+38;5.25;0.5;0.3
0.031087;-3.40282e+38;5.25;0.5;0.3
0.032103;-3.40282e+38;5.25;0.5;0.3
0.033118;-3.40282e+38;5.25;0.5;0.3
0.034006;-3.40282e+38;5.25;0.5;0.3
0.035021;-3.40282e+38;5.25;0.5;0.3
0.036035;-3.40282e+38;5.25;0.5;0.3
0.037049;-3.40282e+38;5.25;0.5;0.3
0.038063;-3.40282e+38;5.25;0.5;0.3
0.039076;-3.40282e+38;5.25;0.5;0.3
0.040089;-3.40282e+38;5.25;0.5;0.3
0.041102;-3.40282e+38;5.25;0.5;0.3
0.042114;-3.40282e+38;5.25;0.5;0.3
0.043126;-3.40282e+38;5.25;0.5;0.3
0.044011;-3.40282e+38;5.25;0.5;0.3
0.045022;-3.40282e+38;5.25;0.5;0.3
0.046032;-3.40282e+38;5.25;0.5;0.3
0.047043;-3.40282e+38;5.25;0.5;0.3
0.048053;-3.40282e+38;5.25;0.5;0.3
0.049062;-3.40282e+38;5.25;0.5;0.3
0.050072;-3.40282e+38;5.25;0.5;0.3
0.051081;-3.40282e+38;5.25;0.5;0.3
0.052090;-3.40282e+38;5.25;0.5;0.3
0.053099;-3.40282e+38;5.25;0.5;0.3
0.054108;-3.40282e+38;5.25;0.5;0.3
0.055117;-3.40282e+38;5.25;0.5;0.3
0.056125;-3.40282e+38;5.25;0.5;0.3
0.057008;-3.40282e+38;5.25;0.5;0.3
0.058018;-3.40282e+38;5.25;0.5;0.3
0.059028;-3.40282e+38;5.25;0.5;0.3
0.060037;-3.40282e+38;5.25;0.5;0.3
0.061047;-3.40282e+38;5.25;0.5;0.3
0.062056;-3.40282e+38;5.25;0.5;0.3
0.063065;-3.40282e+38;5.25;0.5;0.3
0.064073;-3.40282e+38;5.25;0.5;0.3
0.065082;-3.40282e+38;5.25;0.5;0.3
0.066090;-3.40282e+38;5.25;0.5;0.3
0.067099;-3.40282e+38;5.25;0.5;0.3
0.068108;-3.40282e+38;5.25;0.5;0.3
0.069118;-3.40282e+38;5.25;0.5;0.3
0.070002;-3.40282e+38;5.25;0.5;0.3
0.071012;-3.40282e+38;5.25;0.5;0.3
0.072022;-3.40282e+38;5.25;0.5;0.3
0.073031;-3.40282e+38;5.25;0.5;0.3
0.074041;-3.40282e+38;5.25;0.5;0.3
0.075050;-3.40282e+38;5.25;0.5;0.3
0.076059;-3.40282e+38;5.25;0.5;0.3
0.077067;-3.40282e+38;5.25;0.5;0.3
0.078076;-3.40282e+38;5.25;0.5;0.3
0.079084;-3.40282e+38;5.25;0.5;0.3
0.080093;-3.40282e+38;5.25;0.5;0.3
0.081101;-3.40282e+38;5.25;0.5;0.3
0.082109;-3.40282e+38;5.25;0.5;0.3
0.083117;-3.40282e+38;5.25;0.5;0.3
0.084125;-3.40282e+38;5.25;0.5;0.3
0.085007;-3.40282e+38;5.25;0.5;0.3
0.086014;-3.40282e+38;5.25;0.5;0.3
0.087022;-3.40282e+38;5.25;0.5;0.3
0.088028;-3.40282e+38;5.25;0.5;0.3
0.089034;-3.40282e+38;5.25;0.5;0.3
0.090040;-3.40282e+38;5.25;0.5;0.3
0.091047;-3.40282e+38;5.25;0.5;0.3
0.092053;-3.40282e+38;5.25;0.5;0.3
0.093059;-3.40282e+38;5.25;0.5;0.3
0.094065;-3.40282e+38;5.25;0.5;0.3
0.095070;-3.40282e+38;5.25;0.5;0.3
0.096075;-3.40282e+38;5.25;0.5;0.3
0.097080;-3.40282e+38;5.25;0.5;0.3
0.098082;-3.40282e+38;5.25;0.5;0.3
0.099083;-3.40282e+38;5.25;0.5;0.3
0.100083;-3.40282e+38;5.25;0.5;0.3
0.101082;-3.40282e+38;5.25;0.5;0.3
0.102081;-3.40282e+38;5.25;0.5;0.3
0.103080;-3.40282e+38;5.25;0.5;0.3
0.104080;-3.40282e+38;5.25;0.5;0.3
0.105081;-3.40282e+38;5.25;0.5;0.3
0.106082;-3.40282e+38;5.25;0.5;0.3
0.107084;-3.40282e+38;5.25;0.5;0.3
