nstep;time [s];dt [s];predictor;face.x [m/s^2];face.y [m/s^2];face.z [m/s^2];fomegaace.x [rad/s^2];fomegaace.y [rad/s^2];fomegaace.z [rad/s^2];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fcenter.x [m];fcenter.y [m];fcenter.z [m];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s]
13570;0.500036;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.012724;-0.009496;0.084182;6.480300;0.511875;0.043459;0.573402;-0.436163;0.029509
13597;0.501027;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.013804;-0.010991;0.086951;6.480286;0.511864;0.043546;0.612031;-0.526883;0.030857
13624;0.502017;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.014507;-0.011869;0.085897;6.480272;0.511853;0.043632;0.661388;-0.569376;0.033346
13651;0.503008;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015208;-0.012745;0.084840;6.480258;0.511841;0.043716;0.710792;-0.611905;0.035836
13679;0.504035;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.015934;-0.013653;0.083740;6.480242;0.511827;0.043803;0.762066;-0.656042;0.038421
13706;0.505025;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.016632;-0.014527;0.082676;6.480225;0.511813;0.043885;0.811556;-0.698646;0.040917
13733;0.506015;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.017200;-0.015024;0.076448;6.480209;0.511798;0.043964;0.826161;-0.728729;0.036893
13760;0.507004;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.018849;-0.014506;0.070242;6.480191;0.511784;0.044036;0.798953;-0.835859;0.035616
13788;0.508031;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.020379;-0.014710;0.065242;6.480171;0.511769;0.044106;0.805874;-0.932060;0.037895
13815;0.509021;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.021547;-0.015832;0.062505;6.480150;0.511754;0.044169;0.868999;-1.005043;0.040863
13842;0.510011;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.023046;-0.016044;0.057552;6.480128;0.511738;0.044228;0.876271;-1.100309;0.043348
13869;0.511001;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024350;-0.016846;0.053917;6.480105;0.511722;0.044283;0.922148;-1.184022;0.045638
13897;0.512027;0.000037;False;0.000000;0.000000;-9.810000;0.000000;0.000000;0.000000;-0.024888;-0.017683;0.047367;6.480079;0.511704;0.044335;0.964306;-1.221812;0.046115
